;draw_pred;home_pred;away_pred;;draw_pred;home_pred;away_pred;prediction;prediction;label_x;config.;folder;epoch;label_y
2499913;0.08753885328769684;0.8951659202575684;0.01729520596563816;;0.045295607298612595;0.9088931083679199;0.045811258256435394;1.0;1.0;1.0;41.0;0.0;99.0;Liverpool - Swansea City, 5 - 0
2565855;0.1137690320611;0.8575358986854553;0.028695134446024895;;0.0984010398387909;0.8708392977714539;0.030759615823626518;1.0;1.0;1.0;41.0;0.0;99.0;Levante - Las Palmas, 2 - 1
2516860;0.29921188950538635;0.39847004413604736;0.30231809616088867;;0.3303026258945465;0.38057538866996765;0.28912195563316345;1.0;1.0;1.0;41.0;0.0;99.0;Werder Bremen - Stuttgart, 1 - 0
2576311;0.0690273717045784;0.919940710067749;0.011031857691705227;;0.06948751956224442;0.9147657752037048;0.015746749937534332;1.0;1.0;1.0;41.0;0.0;99.0;Juventus - Bologna, 3 - 1
2565859;0.26033759117126465;0.11853817105293274;0.621124267578125;;0.2428584098815918;0.16736797988414764;0.5897735953330994;2.0;2.0;2.0;41.0;0.0;99.0;Las Palmas - Real Sociedad, 0 - 1
2576328;0.30538350343704224;0.3288964629173279;0.36572006344795227;;0.31367892026901245;0.35363703966140747;0.33268406987190247;2.0;1.0;2.0;41.0;0.0;99.0;Hellas Verona - Udinese, 0 - 1
2499872;0.1397867202758789;0.8169920444488525;0.04322126507759094;;0.09171430766582489;0.8262711763381958;0.0820145308971405;1.0;1.0;0.0;41.0;0.0;99.0;Liverpool - Everton, 1 - 1
2576270;0.2830864489078522;0.48194393515586853;0.23496967554092407;;0.3352801501750946;0.45384183526039124;0.21087804436683655;1.0;1.0;1.0;41.0;0.0;99.0;Genoa - Crotone, 1 - 0
2565820;0.2027827799320221;0.05401086434721947;0.7432063817977905;;0.19303981959819794;0.06611528992652893;0.7408449649810791;2.0;2.0;2.0;41.0;0.0;99.0;M\u00e1laga - Barcelona, 0 - 2
2516935;0.2610509991645813;0.5584844350814819;0.18046456575393677;;0.29023900628089905;0.5305267572402954;0.17923426628112793;1.0;1.0;1.0;41.0;0.0;99.0;Hannover 96 - Freiburg, 2 - 1
2576190;0.07115311920642853;0.9171676635742188;0.011679302901029587;;0.09016960859298706;0.9000371098518372;0.009793209843337536;1.0;1.0;1.0;41.0;0.0;99.0;Roma - Benevento, 5 - 2
2565836;0.14154554903507233;0.8141245245933533;0.04433000087738037;;0.143235981464386;0.8084152936935425;0.04834863170981407;1.0;1.0;1.0;41.0;0.0;99.0;Real Madrid - Girona, 6 - 3
2565760;0.1961020529270172;0.715478777885437;0.08841916173696518;;0.03484928607940674;0.6238282322883606;0.34132248163223267;1.0;1.0;1.0;41.0;0.0;99.0;Atl\u00e9tico Madrid - Valencia, 1 - 0
2565658;0.19778084754943848;0.050324711948633194;0.7518944144248962;;0.13833189010620117;0.05563904345035553;0.8060290813446045;2.0;2.0;2.0;41.0;0.0;99.0;Legan\u00e9s - Barcelona, 0 - 3
2576114;0.23111960291862488;0.6387174129486084;0.13016299903392792;;0.2732301652431488;0.5952280759811401;0.13154174387454987;1.0;1.0;1.0;41.0;0.0;99.0;Milan - Bologna, 2 - 1
2565660;0.3002912402153015;0.3903965950012207;0.3093121349811554;;0.3042764961719513;0.421224445104599;0.2744990885257721;1.0;1.0;0.0;41.0;0.0;99.0;Athletic Club - Villarreal, 1 - 1
2499973;0.2597562074661255;0.5623804926872253;0.17786335945129395;;0.30285605788230896;0.5105999708175659;0.1865440160036087;1.0;1.0;0.0;41.0;0.0;99.0;Crystal Palace - Newcastle United, 1 - 1
2576051;0.2790130376815796;0.4979970455169678;0.22298982739448547;;0.27512502670288086;0.518683135509491;0.20619192719459534;1.0;1.0;1.0;41.0;0.0;99.0;Cagliari - Benevento, 2 - 1
2576182;0.13381822407245636;0.8265987038612366;0.03958314657211304;;0.11333341896533966;0.8222092390060425;0.0644572526216507;1.0;1.0;2.0;41.0;0.0;99.0;Lazio - Genoa, 1 - 2
2499991;0.2884458899497986;0.45870500802993774;0.25284916162490845;;0.3013525605201721;0.4544326066970825;0.24421477317810059;1.0;1.0;1.0;41.0;0.0;99.0;Brighton & Hove Albion - Swansea City, 4 - 1
2576313;0.30453231930732727;0.27275052666664124;0.4227171838283539;;0.261748731136322;0.2633683383464813;0.47488290071487427;2.0;2.0;2.0;41.0;0.0;99.0;Genoa - Fiorentina, 2 - 3
2565863;0.17621280252933502;0.7538420557975769;0.06994515657424927;;0.19750702381134033;0.748791515827179;0.05370146781206131;1.0;1.0;2.0;41.0;0.0;99.0;Athletic Club - Deportivo La Coru\u00f1a, 2 - 3
2565818;0.2847593128681183;0.171080082654953;0.5441605448722839;;0.10566553473472595;0.15043559670448303;0.743898868560791;2.0;2.0;2.0;41.0;0.0;99.0;Eibar - Real Madrid, 1 - 2
2576139;0.12639866769313812;0.838280975818634;0.03532034531235695;;0.1872028261423111;0.7769712805747986;0.035825878381729126;1.0;1.0;2.0;41.0;0.0;99.0;Atalanta - Cagliari, 1 - 2
2576300;0.09161363542079926;0.8895192742347717;0.018867075443267822;;0.13741856813430786;0.8440803289413452;0.01850108802318573;1.0;1.0;1.0;41.0;0.0;99.0;Roma - Chievo, 4 - 1
2516913;0.3043387830257416;0.34925147891044617;0.34640970826148987;;0.33126533031463623;0.3224577307701111;0.3462769389152527;1.0;2.0;0.0;41.0;0.0;99.0;K\u00f6ln - Augsburg, 1 - 1
2516956;0.29189765453338623;0.1943427473306656;0.5137596130371094;;0.2736121118068695;0.1885642558336258;0.5378236770629883;2.0;2.0;2.0;41.0;0.0;99.0;K\u00f6ln - Stuttgart, 2 - 3
2516952;0.29487401247024536;0.42597949504852295;0.27914655208587646;;0.3371651768684387;0.4048248827457428;0.25800997018814087;1.0;1.0;0.0;41.0;0.0;99.0;Mainz 05 - Wolfsburg, 1 - 1
2500865;0.2853393852710724;0.17276103794574738;0.541899561882019;;0.2803056538105011;0.1839088648557663;0.5357854962348938;2.0;2.0;1.0;41.0;0.0;99.0;Troyes - Amiens SC, 1 - 0
2576296;0.2563110291957855;0.11208810657262802;0.6316008567810059;;0.21930672228336334;0.11487698554992676;0.6658163070678711;2.0;2.0;2.0;41.0;0.0;99.0;SPAL - Roma, 0 - 3
2500047;0.3049590289592743;0.33878934383392334;0.35625162720680237;;0.2962073087692261;0.33127665519714355;0.37251603603363037;2.0;2.0;2.0;41.0;0.0;99.0;Watford - Burnley, 1 - 2
2501061;0.2618597447872162;0.5560256838798523;0.18211466073989868;;0.31083181500434875;0.5266863703727722;0.16248182952404022;1.0;1.0;1.0;41.0;0.0;99.0;Nantes - Strasbourg, 1 - 0
2499832;0.255913108587265;0.5736663341522217;0.1704205423593521;;0.2571132183074951;0.5634341239929199;0.17945261299610138;1.0;1.0;1.0;41.0;0.0;99.0;Burnley - Swansea City, 2 - 0
2500939;0.23218442499637604;0.08079256117343903;0.6870229840278625;;0.2196977436542511;0.10052401572465897;0.6797782778739929;2.0;2.0;0.0;41.0;0.0;99.0;Lille - Olympique Lyonnais, 2 - 2
2576332;0.1680995672941208;0.7686388492584229;0.06326145678758621;;0.21715308725833893;0.7189329862594604;0.06391389667987823;1.0;1.0;1.0;41.0;0.0;99.0;Napoli - Crotone, 2 - 1
2565872;0.07894548028707504;0.9068437218666077;0.014210843481123447;;0.05045819655060768;0.9357139468193054;0.013827833347022533;1.0;1.0;1.0;41.0;0.0;99.0;Villarreal - Legan\u00e9s, 2 - 1
2576187;0.3051784932613373;0.33413904905319214;0.36068251729011536;;0.2684895396232605;0.32578471302986145;0.40572574734687805;2.0;2.0;1.0;41.0;0.0;99.0;Cagliari - SPAL, 2 - 0
2500854;0.11045918613672256;0.8624556064605713;0.027085162699222565;;0.13260257244110107;0.8309268355369568;0.03647061064839363;1.0;1.0;1.0;41.0;0.0;99.0;PSG - Lille, 3 - 1
2500811;0.28201761841773987;0.4862722158432007;0.23171012103557587;;0.33927229046821594;0.47154340147972107;0.1891842931509018;1.0;1.0;1.0;41.0;0.0;99.0;Lille - Saint-\u00c9tienne, 3 - 1
2576309;0.2630479633808136;0.5523761510848999;0.1845758855342865;;0.28637751936912537;0.5124505162239075;0.20117203891277313;1.0;1.0;0.0;41.0;0.0;99.0;Lazio - Atalanta, 1 - 1
2500791;0.07869230955839157;0.9071829915046692;0.014124664478003979;;0.12435635924339294;0.8625203371047974;0.013123315759003162;1.0;1.0;1.0;41.0;0.0;99.0;Olympique Lyonnais - Metz, 2 - 0
2516844;0.2749454081058502;0.5129760503768921;0.21207857131958008;;0.2960367202758789;0.5000208020210266;0.2039424628019333;1.0;1.0;1.0;41.0;0.0;99.0;Mainz 05 - K\u00f6ln, 1 - 0
2499952;0.24209904670715332;0.611342191696167;0.14655879139900208;;0.2760077118873596;0.5860503315925598;0.13794194161891937;1.0;1.0;0.0;41.0;0.0;99.0;Everton - West Bromwich Albion, 1 - 1
2500026;0.29969465732574463;0.23072190582752228;0.4695834517478943;;0.30344414710998535;0.242073193192482;0.45448270440101624;2.0;2.0;2.0;41.0;0.0;99.0;Swansea City - Southampton, 0 - 1
2500054;0.2702358663082123;0.13653016090393066;0.5932340025901794;;0.16626287996768951;0.13584929704666138;0.6978878974914551;2.0;2.0;1.0;41.0;0.0;99.0;Newcastle United - Arsenal, 2 - 1
2576142;0.2884097099304199;0.18221506476402283;0.5293751955032349;;0.2888854146003723;0.15985117852687836;0.5512633919715881;2.0;2.0;2.0;41.0;0.0;99.0;Crotone - Napoli, 0 - 1
2565773;0.260537713766098;0.5600347518920898;0.17942748963832855;;0.24903355538845062;0.5795508623123169;0.17141558229923248;1.0;1.0;0.0;41.0;0.0;99.0;Celta de Vigo - Espanyol, 2 - 2
2565813;0.09413661062717438;0.8859872817993164;0.01987614668905735;;0.44255492091178894;0.5341955423355103;0.02324950136244297;1.0;1.0;1.0;41.0;0.0;99.0;Celta de Vigo - Las Palmas, 2 - 1
2565790;0.2452424019575119;0.6031196713447571;0.1516379714012146;;0.23968882858753204;0.626377284526825;0.1339339315891266;1.0;1.0;2.0;41.0;0.0;99.0;Levante - Real Betis, 0 - 2
2576108;0.3057386875152588;0.3081291615962982;0.3861320912837982;;0.3106408715248108;0.3082636296749115;0.3810954988002777;2.0;2.0;0.0;41.0;0.0;99.0;Torino - Atalanta, 1 - 1
2576222;0.30571624636650085;0.3036503791809082;0.3906334638595581;;0.3460479974746704;0.2955213487148285;0.3584305942058563;2.0;2.0;2.0;41.0;0.0;99.0;Udinese - Fiorentina, 0 - 2
2500053;0.21171166002750397;0.6829414367675781;0.10534694790840149;;0.2592775523662567;0.6290570497512817;0.11166547238826752;1.0;1.0;2.0;41.0;0.0;99.0;Manchester United - West Bromwich Albion, 0 - 1
2516835;0.30519822239875793;0.33368006348609924;0.3611217141151428;;0.2905023694038391;0.3088819086551666;0.4006156921386719;2.0;2.0;0.0;41.0;0.0;99.0;Augsburg - Bayer Leverkusen, 1 - 1
2500891;0.1627945601940155;0.7780737280845642;0.059131745249032974;;0.1626444011926651;0.7714768052101135;0.06587890535593033;1.0;1.0;1.0;41.0;0.0;99.0;Olympique Marseille - Strasbourg, 2 - 0
2499939;0.3047127425670624;0.2754841148853302;0.41980311274528503;;0.32425323128700256;0.27021729946136475;0.4055294990539551;2.0;2.0;1.0;41.0;0.0;99.0;AFC Bournemouth - Arsenal, 2 - 1
2499944;0.1307515799999237;0.8314614295959473;0.03778696060180664;;0.0679190382361412;0.8664852380752563;0.06559573113918304;1.0;1.0;1.0;41.0;0.0;99.0;Manchester United - Stoke City, 3 - 0
2576134;0.3057389557361603;0.30874398350715637;0.3855170011520386;;0.3441150188446045;0.29016175866127014;0.36572322249412537;2.0;2.0;2.0;41.0;0.0;99.0;Milan - Atalanta, 0 - 2
2516976;0.30564507842063904;0.2984919250011444;0.39586296677589417;;0.2915668785572052;0.2929641008377075;0.4154690206050873;2.0;2.0;2.0;41.0;0.0;99.0;Freiburg - Stuttgart, 1 - 2
2500002;0.28531163930892944;0.472630113363266;0.2420581579208374;;0.29991859197616577;0.45363953709602356;0.24644188582897186;1.0;1.0;0.0;41.0;0.0;99.0;Leicester City - AFC Bournemouth, 1 - 1
2576201;0.2892872989177704;0.45477840304374695;0.25593429803848267;;0.34358343482017517;0.40036967396736145;0.2560468316078186;1.0;1.0;0.0;41.0;0.0;99.0;Atalanta - Fiorentina, 1 - 1
2499922;0.29219844937324524;0.19547368586063385;0.5123278498649597;;0.28708600997924805;0.19458551704883575;0.5183285474777222;2.0;2.0;0.0;41.0;0.0;99.0;Huddersfield Town - Burnley, 0 - 0
2565857;0.30282992124557495;0.25364062190055847;0.44352948665618896;;0.26129844784736633;0.28103840351104736;0.4576631188392639;2.0;2.0;1.0;41.0;0.0;99.0;Deportivo Alav\u00e9s - Getafe, 2 - 0
2576112;0.2323777824640274;0.6356776356697083;0.1319446563720703;;0.29209476709365845;0.564856767654419;0.143048495054245;1.0;1.0;0.0;41.0;0.0;99.0;Juventus - Internazionale, 0 - 0
2500871;0.17065007984638214;0.7640363574028015;0.06531351804733276;;0.20049385726451874;0.7315910458564758;0.06791511178016663;1.0;1.0;1.0;41.0;0.0;99.0;Olympique Marseille - Troyes, 3 - 1
2516818;0.21420292556285858;0.06328733265399933;0.7225097417831421;;0.19534152746200562;0.06705442070960999;0.7376040816307068;2.0;2.0;2.0;41.0;0.0;99.0;Hamburger SV - Bayern M\u00fcnchen, 0 - 1
2576152;0.10242725163698196;0.8741844296455383;0.02338835783302784;;0.13866294920444489;0.8403658270835876;0.020971255376935005;1.0;1.0;1.0;41.0;0.0;99.0;Napoli - Hellas Verona, 2 - 0
2499987;0.28055399656295776;0.49206119775772095;0.22738473117351532;;0.1581285297870636;0.46800366044044495;0.37386783957481384;1.0;1.0;1.0;41.0;0.0;99.0;Tottenham Hotspur - Arsenal, 1 - 0
2516868;0.30547866225242615;0.29178258776664734;0.4027388095855713;;0.3328390419483185;0.28151261806488037;0.38564836978912354;2.0;2.0;0.0;41.0;0.0;99.0;Borussia M'gladbach - Schalke 04, 1 - 1
2500889;0.261944055557251;0.1212388128042221;0.6168171167373657;;0.2392013520002365;0.12986746430397034;0.6309311985969543;2.0;2.0;2.0;41.0;0.0;99.0;Guingamp - Olympique Lyonnais, 0 - 2
2516830;0.27982503175735474;0.49488887190818787;0.22528612613677979;;0.31606048345565796;0.47043272852897644;0.2135067731142044;1.0;1.0;1.0;41.0;0.0;99.0;RB Leipzig - Hannover 96, 2 - 1
2500022;0.295398473739624;0.20858056843280792;0.4960208833217621;;0.2401144951581955;0.21549053490161896;0.5443949699401855;2.0;2.0;1.0;41.0;0.0;99.0;Leicester City - Arsenal, 3 - 1
2576120;0.2891969382762909;0.4552043676376343;0.25559866428375244;;0.30016225576400757;0.4844611883163452;0.21537654101848602;1.0;1.0;2.0;41.0;0.0;99.0;Benevento - SPAL, 1 - 2
2499828;0.2252712994813919;0.07358924299478531;0.7011393904685974;;0.24220605194568634;0.08690426498651505;0.6708897352218628;2.0;2.0;2.0;41.0;0.0;99.0;West Ham United - Liverpool, 1 - 4
2576189;0.3000141978263855;0.23269163072109222;0.46729418635368347;;0.2605920135974884;0.22084280848503113;0.5185651183128357;2.0;2.0;0.0;41.0;0.0;99.0;Crotone - Atalanta, 1 - 1
2576213;0.25594082474708557;0.11151662468910217;0.6325424909591675;;0.23552721738815308;0.12380248308181763;0.6406703591346741;2.0;2.0;2.0;41.0;0.0;99.0;Sassuolo - Lazio, 0 - 3
2517042;0.3057129383087158;0.3141106367111206;0.3801763951778412;;0.2913190722465515;0.319532185792923;0.3891488015651703;2.0;2.0;1.0;41.0;0.0;99.0;Hamburger SV - Borussia M'gladbach, 2 - 1
2565785;0.2049839049577713;0.6972575783729553;0.09775863587856293;;0.11308020353317261;0.7560544610023499;0.13086536526679993;1.0;1.0;1.0;41.0;0.0;99.0;Deportivo Alav\u00e9s - Deportivo La Coru\u00f1a, 1 - 0
2516983;0.15971407294273376;0.7834688425064087;0.05681711062788963;;0.19454464316368103;0.7454623579978943;0.05999305099248886;1.0;1.0;1.0;41.0;0.0;99.0;Hoffenheim - K\u00f6ln, 6 - 0
2500991;0.304553359746933;0.34594759345054626;0.3494991064071655;;0.3355625569820404;0.31062281131744385;0.35381463170051575;2.0;2.0;2.0;41.0;0.0;99.0;Nantes - Saint-\u00c9tienne, 0 - 3
2516937;0.30532336235046387;0.33056023716926575;0.36411646008491516;;0.3421984016895294;0.30915147066116333;0.34865009784698486;2.0;2.0;0.0;41.0;0.0;99.0;K\u00f6ln - Hannover 96, 1 - 1
2500007;0.198333278298378;0.7109700441360474;0.09069671481847763;;0.14951255917549133;0.7060466408729553;0.14444078505039215;1.0;1.0;1.0;41.0;0.0;99.0;Tottenham Hotspur - Huddersfield Town, 2 - 0
2517039;0.2937473654747009;0.43224605917930603;0.27400660514831543;;0.31866276264190674;0.40502652525901794;0.27631068229675293;1.0;1.0;1.0;41.0;0.0;99.0;Freiburg - Augsburg, 2 - 0
2500929;0.2115040123462677;0.6833902597427368;0.10510565340518951;;0.25402551889419556;0.6524556279182434;0.09351880103349686;1.0;1.0;0.0;41.0;0.0;99.0;Guingamp - Caen, 0 - 0
2517000;0.07163722813129425;0.9165334105491638;0.011829327791929245;;0.06794483214616776;0.9083172678947449;0.023737821727991104;1.0;1.0;1.0;41.0;0.0;99.0;Bayern M\u00fcnchen - Borussia M'gladbach, 5 - 1
2576118;0.14514069259166718;0.8082098364830017;0.04664947837591171;;0.18469642102718353;0.7839821577072144;0.031321410089731216;1.0;1.0;1.0;41.0;0.0;99.0;Udinese - Benevento, 2 - 0
2565816;0.2612050473690033;0.5580175518989563;0.1807773858308792;;0.23762688040733337;0.570033609867096;0.19233958423137665;1.0;1.0;0.0;41.0;0.0;99.0;Levante - Espanyol, 1 - 1
2516891;0.24045227468013763;0.09031992405653;0.6692277789115906;;0.23884762823581696;0.09094713628292084;0.6702051758766174;2.0;2.0;2.0;41.0;0.0;99.0;Stuttgart - Bayern M\u00fcnchen, 0 - 1
2500989;0.30316534638404846;0.25679194927215576;0.4400427043437958;;0.31057459115982056;0.2585375905036926;0.43088778853416443;2.0;2.0;2.0;41.0;0.0;99.0;Lille - Amiens SC, 0 - 1
2576167;0.2631455957889557;0.48787927627563477;0.24897517263889313;;0.22574667632579803;0.44528821110725403;0.3289651572704315;1.0;1.0;0.0;41.0;1.0;99.0;Udinese - SPAL, 1 - 1
2517041;0.19490045309066772;0.6861691474914551;0.11893042176961899;;0.21707168221473694;0.6255728602409363;0.1573554128408432;1.0;1.0;1.0;41.0;1.0;99.0;Bayer Leverkusen - Hannover 96, 3 - 2
2499951;0.2868775725364685;0.35575398802757263;0.35736846923828125;;0.3655848801136017;0.29962292313575745;0.33479222655296326;2.0;0.0;2.0;41.0;1.0;99.0;Burnley - Manchester United, 0 - 1
2499902;0.28727322816848755;0.35173049569129944;0.3609962463378906;;0.33968693017959595;0.2821362316608429;0.37817686796188354;2.0;2.0;0.0;41.0;1.0;99.0;Everton - Chelsea, 0 - 0
2576185;0.20756326615810394;0.055680688470602036;0.7367560863494873;;0.15162113308906555;0.06222290173172951;0.7861559391021729;2.0;2.0;2.0;41.0;1.0;99.0;Hellas Verona - Roma, 0 - 1
2565757;0.2745339274406433;0.4372909963130951;0.2881750762462616;;0.31257250905036926;0.34503546357154846;0.34239205718040466;1.0;1.0;1.0;41.0;1.0;99.0;Villarreal - Real Sociedad, 4 - 2
2499810;0.08353948593139648;0.8926039338111877;0.023856639862060547;;0.19032177329063416;0.762027382850647;0.047650765627622604;1.0;1.0;1.0;41.0;1.0;99.0;Arsenal - Swansea City, 2 - 1
2516826;0.2680155038833618;0.4676584303379059;0.2643260657787323;;0.27707454562187195;0.41299375891685486;0.3099316954612732;1.0;1.0;0.0;41.0;1.0;99.0;Mainz 05 - Eintracht Frankfurt, 1 - 1
2516850;0.26519355177879333;0.47958338260650635;0.25522300601005554;;0.2679436206817627;0.42515993118286133;0.3068963885307312;1.0;1.0;1.0;41.0;1.0;99.0;Freiburg - Mainz 05, 2 - 1
2500833;0.025749333202838898;0.9711471796035767;0.003103502094745636;;0.07962528616189957;0.9110549688339233;0.009319673292338848;1.0;1.0;1.0;41.0;1.0;99.0;PSG - Troyes, 2 - 0
2500016;0.16728948056697845;0.028818659484386444;0.8038918375968933;;0.10660471022129059;0.03290154039859772;0.8604937791824341;2.0;2.0;2.0;41.0;1.0;99.0;Stoke City - Manchester City, 0 - 2
2565662;0.2737247347831726;0.44132405519485474;0.2849512994289398;;0.25336480140686035;0.37898901104927063;0.36764615774154663;1.0;1.0;1.0;41.0;1.0;99.0;M\u00e1laga - Deportivo La Coru\u00f1a, 3 - 2
2576122;0.17557859420776367;0.7286832928657532;0.09573808312416077;;0.29102402925491333;0.5916175842285156;0.11735838651657104;1.0;1.0;1.0;41.0;1.0;99.0;Crotone - Chievo, 1 - 0
2500029;0.11317496746778488;0.8455449938774109;0.04127999022603035;;0.19544000923633575;0.7411782741546631;0.06338170915842056;1.0;1.0;1.0;41.0;1.0;99.0;Arsenal - Stoke City, 3 - 0
2576062;0.2860766351222992;0.22036118805408478;0.4935622811317444;;0.22106900811195374;0.2186947911977768;0.5602361559867859;2.0;2.0;2.0;41.0;1.0;99.0;Milan - Juventus, 0 - 2
2501026;0.24817533791065216;0.1044497936964035;0.6473748683929443;;0.15277044475078583;0.10065904259681702;0.7465705275535583;2.0;2.0;0.0;41.0;1.0;99.0;Angers SCO - Olympique Marseille, 1 - 1
2499857;0.047635409981012344;0.9434452056884766;0.0089194281026721;;0.12788669764995575;0.8518102169036865;0.020303120836615562;1.0;1.0;1.0;41.0;1.0;99.0;Manchester City - Southampton, 2 - 1
2500984;0.24545609951019287;0.5507072806358337;0.2038366049528122;;0.26189011335372925;0.48521754145622253;0.25289228558540344;1.0;1.0;1.0;41.0;1.0;99.0;Saint-\u00c9tienne - Guingamp, 2 - 0
2499928;0.27544039487838745;0.16871951520442963;0.5558400750160217;;0.3116399049758911;0.14576184749603271;0.5425981879234314;2.0;2.0;0.0;41.0;1.0;99.0;West Bromwich Albion - Arsenal, 1 - 1
2516836;0.27210110425949097;0.157758429646492;0.570140540599823;;0.22310052812099457;0.1537722498178482;0.6231271624565125;2.0;2.0;1.0;41.0;1.0;99.0;Hamburger SV - Stuttgart, 3 - 1
2499916;0.11010995507240295;0.8506366610527039;0.03925338760018349;;0.14188480377197266;0.7956233620643616;0.062491849064826965;1.0;1.0;1.0;41.0;1.0;99.0;Tottenham Hotspur - Southampton, 5 - 2
2565647;0.21054121851921082;0.058316804468631744;0.7311419248580933;;0.11797693371772766;0.05828693136572838;0.8237360715866089;2.0;2.0;2.0;41.0;1.0;99.0;Athletic Club - Barcelona, 0 - 2
2576293;0.08937178552150726;0.883716881275177;0.026911349967122078;;0.08904813230037689;0.8592049479484558;0.05174686014652252;1.0;1.0;1.0;41.0;1.0;99.0;Genoa - Hellas Verona, 3 - 1
2516979;0.25154033303260803;0.5305579900741577;0.21790167689323425;;0.3855254352092743;0.39321640133857727;0.22125814855098724;1.0;1.0;2.0;41.0;1.0;99.0;Augsburg - Werder Bremen, 1 - 3
