match;Date;season;Div;HomeTeam;AwayTeam;FTHG;FTAG;label;prediction_sota;draw_sota;home_sota;away_sota;prediction_own;draw_own;home_own;away_own;accurate_flag_sota;rps_sota;accurate_flag_own;rps_own;dif_res
16300;2020-12-29;T20-21;E0;Burnley;Sheffield United;1;0;1,0;1,0;0,2669;0,5274;0,2058;1,0;0,2634;0,5513;0,1854;1,0;0,056774050000000006;1,0;0,05185782500000001;-0,004916224999999996
45527;2020-12-30;T20-21;SP1;Ath Madrid;Getafe;1;0;1,0;1,0;0,1972;0,7121;0,0906;1,0;0,1217;0,8309;0,0474;1,0;0,023557164999999998;1,0;0,008528825;-0,015028339999999998
45526;2020-12-30;T20-21;SP1;Granada;Valencia;2;1;1,0;1,0;0,3017;0,4123;0,286;1,0;0,3064;0,4019;0,2917;1,0;0,08640944500000002;1,0;0,08948492500000002;0,0030754800000000054
45528;2020-12-30;T20-21;SP1;Celta;Huesca;2;1;1,0;1,0;0,2584;0,5438;0,1977;1,0;0,2629;0,5523;0,1847;1,0;0,0529477;1,0;0,051633725000000005;-0,001313974999999995
45530;2020-12-31;T20-21;SP1;Ath Bilbao;Sociedad;0;1;2,0;1,0;0,307;0,3947;0,2983;2,0;0,3043;0,3262;0,3694;0,0;0,29331594499999997;1,0;0,24506437000000003;-0,048251574999999935
16306;2021-01-01;T20-21;E0;Man United;Aston Villa;2;1;1,0;1,0;0,2257;0,6166;0,1576;1,0;0,1458;0,7909;0,0633;1,0;0,03790489;1,0;0,012632264999999997;-0,025272625
16308;2021-01-02;T20-21;E0;Crystal Palace;Sheffield United;2;0;1,0;1,0;0,2563;0,5396;0,2041;1,0;0,2886;0,481;0,2304;1,0;0,053673250000000006;1,0;0,06818706;0,014513809999999988
16310;2021-01-02;T20-21;E0;West Brom;Arsenal;0;4;2,0;2,0;0,2549;0,2798;0,4653;2,0;0,2462;0,2141;0,5397;1,0;0,17543904999999999;1,0;0,13624526500000003;-0,03919378499999995
45535;2021-01-02;T20-21;SP1;Real Madrid;Celta;2;0;1,0;1,0;0,1761;0,7321;0,0918;1,0;0,1046;0,8582;0,0372;1,0;0,019719225;1,0;0,0061625000000000004;-0,013556724999999999
16307;2021-01-02;T20-21;E0;Tottenham;Leeds;3;0;1,0;1,0;0,2342;0,5776;0,1882;1,0;0,2502;0,5249;0,2248;1,0;0,045134440000000005;1,0;0,056590024999999995;0,01145558499999999
45532;2021-01-02;T20-21;SP1;Villarreal;Levante;2;1;1,0;1,0;0,2579;0,5915;0,1505;1,0;0,2565;0,568;0,1754;1,0;0,044596384999999995;1,0;0,04829625;0,0036998650000000036
6242;2021-01-02;T20-21;D1;Hertha;Schalke 04;3;0;1,0;1,0;0,2823;0,4374;0,2803;1,0;0,2473;0,59;0,1627;1,0;0,07913069;1,0;0,043814290000000006;-0,0353164
6243;2021-01-02;T20-21;D1;Stuttgart;RB Leipzig;0;1;2,0;2,0;0,2484;0,2107;0,541;2,0;0,2705;0,264;0,4655;1,0;0,136237685;1,0;0,17943024999999999;0,04319256499999999
16311;2021-01-03;T20-21;E0;Newcastle;Leicester;1;2;2,0;2,0;0,2832;0,3098;0,4071;2,0;0,2637;0,2324;0,5039;1,0;0,21592561999999998;1,0;0,15782644999999998;-0,058099170000000006
16312;2021-01-03;T20-21;E0;Chelsea;Man City;1;3;2,0;1,0;0,3014;0,3794;0,3192;2,0;0,2681;0,2557;0,4762;0,0;0,27716530000000006;1,0;0,173122025;-0,10404327500000005
45540;2021-01-03;T20-21;SP1;Huesca;Barcelona;0;1;2,0;2,0;0,2449;0,2351;0,52;2,0;0,1514;0,1128;0,7359;1,0;0,145188005;1,0;0,0463618;-0,098826205
35424;2021-01-03;T20-21;I1;Juventus;Udinese;4;1;1,0;1,0;0,1843;0,7145;0,1012;1,0;0,1295;0,8175;0,0529;1,0;0,022103964999999993;1,0;0,009789624999999996;-0,012314339999999997
45538;2021-01-03;T20-21;SP1;Eibar;Granada;2;0;1,0;1,0;0,2939;0,4156;0,2905;1,0;0,2734;0,5205;0,2061;1,0;0,08538372999999999;1,0;0,058612385;-0,026771344999999988
6245;2021-01-03;T20-21;D1;Bayern Munich;Mainz;5;2;1,0;1,0;0,1101;0,8301;0,0599;1,0;0,0921;0,8764;0,0316;1,0;0,007849025000000004;1,0;0,004737330000000003;-0,003111695000000001
35421;2021-01-03;T20-21;I1;Roma;Sampdoria;1;0;1,0;1,0;0,1739;0,7238;0,1023;1,0;0,1172;0,8379;0,0449;1,0;0,020353250000000007;1,0;0,007875925000000002;-0,012477325000000004
35417;2021-01-03;T20-21;I1;Cagliari;Napoli;1;4;2,0;2,0;0,2449;0,1853;0,5698;2,0;0,1892;0,1482;0,6626;1,0;0,12252402500000001;1,0;0,07481770000000001;-0,047706324999999994
45537;2021-01-03;T20-21;SP1;Alaves;Ath Madrid;1;2;2,0;2,0;0,2493;0,186;0,5647;2,0;0,2528;0,2201;0,5271;1,0;0,12581829;1,0;0,143771125;0,017952835
35416;2021-01-03;T20-21;I1;Atalanta;Sassuolo;5;1;1,0;1,0;0,2665;0,5597;0,1738;1,0;0,1171;0,8381;0,0448;1,0;0,050614345;1,0;0,007859725000000003;-0,04275461999999999
35428;2021-01-06;T20-21;I1;Crotone;Roma;1;3;2,0;2,0;0,2118;0,1785;0,6097;2,0;0,1813;0,1389;0,6798;1,0;0,09859666499999999;1,0;0,067698865;-0,03089779999999999
26847;2021-01-06;T20-21;F1;Strasbourg;Nimes;5;0;1,0;1,0;0,2594;0,5151;0,2255;1,0;0,2595;0,5609;0,1796;1,0;0,05906930500000001;1,0;0,049798205;-0,009271100000000011
26849;2021-01-06;T20-21;F1;Lyon;Lens;3;2;1,0;1,0;0,2102;0,6593;0,1306;1,0;0,1362;0,8073;0,0565;1,0;0,03060714500000001;1,0;0,010871345;-0,01973580000000001
26850;2021-01-06;T20-21;F1;Marseille;Montpellier;3;1;1,0;1,0;0,247;0,578;0,175;1,0;0,2629;0,5332;0,204;1,0;0,04581700000000001;1,0;0,05534581;0,009528809999999992
45542;2021-01-06;T20-21;SP1;Ath Bilbao;Barcelona;2;3;2,0;2,0;0,2876;0,2508;0,4617;2,0;0,1509;0,1122;0,7369;1,0;0,18629416000000001;1,0;0,04599621;-0,14029795
26843;2021-01-06;T20-21;F1;Brest;Nice;2;0;1,0;1,0;0,2815;0,4824;0,236;1,0;0,2827;0,4911;0,2262;1,0;0,06749272999999999;1,0;0,06554286499999999;-0,001949864999999995
35429;2021-01-06;T20-21;I1;Lazio;Fiorentina;2;1;1,0;1,0;0,2671;0,5008;0,232;1,0;0,2656;0,5455;0,1889;1,0;0,06260641;1,0;0,05311328500000001;-0,009493124999999991
35426;2021-01-06;T20-21;I1;Atalanta;Parma;3;0;1,0;1,0;0,1965;0,6639;0,1395;1,0;0,1209;0,832;0,0472;1,0;0,029050204999999992;1,0;0,00841761;-0,02063259499999999
35431;2021-01-06;T20-21;I1;Sassuolo;Genoa;2;1;1,0;1,0;0,2329;0,6219;0,1453;1,0;0,2269;0,638;0,135;1,0;0,037662724999999994;1,0;0,03486781;-0,002794914999999995
26844;2021-01-06;T20-21;F1;Lorient;Monaco;2;5;2,0;2,0;0,2639;0,3387;0,3974;2,0;0,2942;0,3037;0,4021;1,0;0,21638498500000003;1,0;0,2220190250000001;0,005634040000000062
26861;2021-01-09;T20-21;F1;Reims;St Etienne;3;1;1,0;1,0;0,3031;0,433;0,2639;1,0;0,3001;0,4416;0,2584;1,0;0,08075641;1,0;0,07838944999999999;-0,002366960000000015
45545;2021-01-09;T20-21;SP1;Granada;Barcelona;0;4;2,0;2,0;0,2796;0,2607;0,4597;2,0;0,1525;0,1138;0,7338;1,0;0,185050125;1,0;0,04708596999999999;-0,13796415500000003
45544;2021-01-09;T20-21;SP1;Sevilla;Sociedad;3;2;1,0;1,0;0,2545;0,5583;0,1872;1,0;0,2618;0,5501;0,1881;1,0;0,04990704500000001;1,0;0,05196042499999998;0,002053379999999966
6247;2021-01-09;T20-21;D1;Freiburg;FC Koln;5;0;1,0;1,0;0,2532;0,549;0,1978;1,0;0,2341;0,6089;0,157;1,0;0,05161753999999999;1,0;0,039725905000000006;-0,011891634999999984
26860;2021-01-09;T20-21;F1;Paris SG;Brest;3;0;1,0;1,0;0,1404;0,7842;0,0755;1,0;0,1115;0,8466;0,0418;1,0;0,01269866;1,0;0,007093929999999997;-0,005604730000000003
26857;2021-01-09;T20-21;F1;Monaco;Angers;3;0;1,0;1,0;0,268;0,5511;0,1809;1,0;0,2609;0,5573;0,1818;1,0;0,052274404999999996;1,0;0,050560024999999995;-0,0017143800000000015
26859;2021-01-09;T20-21;F1;Nimes;Lille;0;1;2,0;2,0;0,2541;0,2118;0,5342;2,0;0,2671;0,2493;0,4837;1,0;0,14081481;1,0;0,169005685;0,028190874999999976
35436;2021-01-09;T20-21;I1;Genoa;Bologna;2;0;1,0;1,0;0,2815;0,3882;0,3303;1,0;0,3042;0,4232;0,2726;1,0;0,09417017;1,0;0,0834242;-0,010745969999999994
35435;2021-01-09;T20-21;I1;Benevento;Atalanta;1;4;2,0;2,0;0,2586;0,26;0,4814;2,0;0,236;0,1942;0,5698;1,0;0,16790995999999997;1,0;0,12038402000000001;-0,04752593999999996
26853;2021-01-09;T20-21;F1;Bordeaux;Lorient;2;1;1,0;1,0;0,2521;0,5712;0,1767;1,0;0,2258;0,6404;0,1338;1,0;0,04738864999999999;1,0;0,03444404;-0,012944609999999988
35437;2021-01-09;T20-21;I1;Milan;Torino;2;0;1,0;1,0;0,1769;0,7326;0,0906;1,0;0,127;0,8223;0,0507;1,0;0,01974193;1,0;0,009349745;-0,010392185000000002
35443;2021-01-10;T20-21;I1;Juventus;Sassuolo;3;1;1,0;1,0;0,1727;0,7126;0,1146;1,0;0,1143;0,8424;0,0432;1,0;0,02149069;1,0;0,00746969;-0,014020999999999999
35439;2021-01-10;T20-21;I1;Parma;Lazio;0;2;2,0;2,0;0,2653;0,2578;0,4768;2,0;0,2056;0,1649;0,6295;1,0;0,17200884999999996;1,0;0,08977080500000001;-0,08223804499999995
35440;2021-01-10;T20-21;I1;Udinese;Napoli;1;2;2,0;2,0;0,263;0,2117;0,5253;2,0;0,1875;0,1462;0,6664;1,0;0,14725454500000001;1,0;0,07325597;-0,07399857500000001
35442;2021-01-10;T20-21;I1;Fiorentina;Cagliari;1;0;1,0;1,0;0,2758;0,4917;0,2325;1,0;0,225;0,6422;0,1328;1,0;0,06506094499999998;1,0;0,03413042000000001;-0,030930524999999973
35441;2021-01-10;T20-21;I1;Verona;Crotone;2;1;1,0;1,0;0,2557;0,566;0,1783;1,0;0,1707;0,7484;0,0809;1,0;0,048586690000000016;1,0;0,017841650000000004;-0,03074504000000001
45547;2021-01-10;T20-21;SP1;Levante;Eibar;2;1;1,0;1,0;0,289;0,4691;0,2419;1,0;0,2975;0,4512;0,2513;1,0;0,07101830499999999;1,0;0,07582897000000002;0,004810665000000033
45548;2021-01-10;T20-21;SP1;Cadiz;Alaves;3;1;1,0;1,0;0,3153;0,446;0,2387;1,0;0,2994;0,4434;0,2571;1,0;0,07819588999999999;1,0;0,0778961;-0,00029978999999999423
6253;2021-01-10;T20-21;D1;Augsburg;Stuttgart;1;4;2,0;1,0;0,2907;0,4313;0,278;2,0;0,272;0,268;0,46;0,0;0,302895245;1,0;0,182792;-0,12010324499999997
45550;2021-01-11;T20-21;SP1;Elche;Getafe;1;3;2,0;1,0;0,3159;0,4199;0,2642;2,0;0,3066;0,337;0,3564;0,0;0,320597225;1,0;0,25411226;-0,06648496500000001
35444;2021-01-11;T20-21;I1;Spezia;Sampdoria;2;1;1,0;1,0;0,2925;0,3891;0,3184;1,0;0,2949;0,3679;0,3372;1,0;0,093467405;1,0;0,10033492499999998;0,006867519999999974
45552;2021-01-12;T20-21;SP1;Granada;Osasuna;2;0;1,0;1,0;0,2735;0,5054;0,2211;1,0;0,2798;0,5073;0,2129;1,0;0,06184373000000003;1,0;0,061807225000000014;-3,6505000000013055e-05
45553;2021-01-12;T20-21;SP1;Ath Madrid;Sevilla;2;0;1,0;1,0;0,2669;0,5392;0,1939;1,0;0,2506;0,5659;0,1835;1,0;0,05441641;1,0;0,048236305;-0,006180104999999998
16315;2021-01-12;T20-21;E0;Burnley;Man United;0;1;2,0;2,0;0,2342;0,1673;0,5985;2,0;0,2382;0,1984;0,5634;1,0;0,10802594499999998;1,0;0,1236794;0,01565345500000001
16314;2021-01-12;T20-21;E0;Sheffield United;Newcastle;1;0;1,0;1,0;0,2824;0,3963;0,3213;1,0;0,3042;0,4174;0,2785;1,0;0,091491725;1,0;0,0850221;-0,006469624999999993
16317;2021-01-13;T20-21;E0;Man City;Brighton;1;0;1,0;1,0;0,1496;0,7774;0,073;1,0;0,1153;0,8395;0,0452;1,0;0,013854579999999998;1,0;0,0076685650000000005;-0,006186014999999998
35445;2021-01-15;T20-21;I1;Lazio;Roma;3;0;1,0;2,0;0,2568;0,3454;0,3978;1,0;0,2734;0,4086;0,318;0,0;0,11209554000000001;1,0;0,08793578000000002;-0,02415975999999999
6259;2021-01-16;T20-21;D1;Werder Bremen;Augsburg;2;0;1,0;1,0;0,2772;0,4631;0,2597;1,0;0,2855;0,4906;0,2239;1,0;0,07214196500000002;1,0;0,06582073;-0,006321235000000022
35446;2021-01-16;T20-21;I1;Bologna;Verona;1;0;1,0;1,0;0,3043;0,4057;0,29;1,0;0,2792;0,5089;0,2119;1,0;0,08834924500000002;1,0;0,061427125;-0,02692212000000002
35448;2021-01-16;T20-21;I1;Sampdoria;Udinese;2;1;1,0;1,0;0,2871;0,482;0,2309;1,0;0,2833;0,4973;0,2195;1,0;0,06787061000000001;1,0;0,06419762500000001;-0,0036729850000000036
16322;2021-01-16;T20-21;E0;West Ham;Burnley;1;0;1,0;1,0;0,2843;0,5076;0,2081;1,0;0,2462;0,5925;0,1613;1,0;0,06206604999999999;1,0;0,043316065;-0,01874998499999999
16323;2021-01-16;T20-21;E0;Fulham;Chelsea;0;1;2,0;2,0;0,2542;0,2619;0,4838;2,0;0,2044;0,1627;0,6329;1,0;0,165488425;1,0;0,088270885;-0,07721754
16324;2021-01-16;T20-21;E0;Leicester;Southampton;2;0;1,0;1,0;0,2958;0,4904;0,2138;1,0;0,2605;0,5324;0,2071;1,0;0,06660404;1,0;0,055375330000000014;-0,011228709999999989
26865;2021-01-16;T20-21;F1;Angers;Paris SG;0;1;2,0;2,0;0,2774;0,236;0,4866;2,0;0,1507;0,1121;0,7372;1,0;0,17026516;1,0;0,04588716500000001;-0,12437799499999999
26866;2021-01-17;T20-21;F1;Brest;Rennes;1;2;2,0;1,0;0,3149;0,3767;0,3084;2,0;0,2969;0,3273;0,3759;0,0;0,288736285;1,0;0,238887625;-0,04984865999999999
35453;2021-01-17;T20-21;I1;Inter;Juventus;2;0;1,0;1,0;0,2667;0,5167;0,2165;1,0;0,2779;0,379;0,343;1,0;0,059022224999999984;1,0;0,09747300999999997;0,03845078499999999
26870;2021-01-17;T20-21;F1;Lille;Reims;2;1;1,0;1,0;0,1958;0,7081;0,0961;1,0;0,23;0,6294;0,1406;1,0;0,023786425000000007;1,0;0,03633418000000001;0,012547755
26869;2021-01-17;T20-21;F1;Strasbourg;St Etienne;1;0;1,0;1,0;0,2874;0,4202;0,2924;1,0;0,2714;0,5304;0,1982;1,0;0,08404825999999999;1,0;0,056470599999999996;-0,02757765999999999
35450;2021-01-17;T20-21;I1;Crotone;Benevento;4;1;1,0;2,0;0,2607;0,3283;0,411;1,0;0,3016;0,4354;0,2629;0,0;0,118442745;1,0;0,08006578;-0,038376965
6262;2021-01-17;T20-21;D1;Bayern Munich;Freiburg;2;1;1,0;1,0;0,1386;0,7899;0,0715;1,0;0,1087;0,8501;0,0412;1,0;0,012161104999999993;1,0;0,006756565000000001;-0,005404539999999992
16325;2021-01-17;T20-21;E0;Sheffield United;Tottenham;1;3;2,0;2,0;0,2779;0,2764;0,4457;2,0;0,2087;0,1686;0,6228;1,0;0,19223845;1,0;0,09295548999999999;-0,09928296000000002
16327;2021-01-17;T20-21;E0;Man City;Crystal Palace;4;0;1,0;1,0;0,1359;0,7883;0,0758;1,0;0,114;0,8417;0,0443;1,0;0,012107224999999998;1,0;0,007479245000000001;-0,004627979999999997
35449;2021-01-17;T20-21;I1;Napoli;Fiorentina;6;0;1,0;1,0;0,2445;0,5962;0,1593;1,0;0,1356;0,8077;0,0567;1,0;0,04257837;1,0;0,010801124999999998;-0,031777244999999996
6263;2021-01-17;T20-21;D1;Ein Frankfurt;Schalke 04;3;1;1,0;1,0;0,2691;0,4873;0,2436;1,0;0,1867;0,7183;0,095;1,0;0,06587788500000001;1,0;0,021940944999999996;-0,043936940000000015
35454;2021-01-18;T20-21;I1;Cagliari;Milan;0;2;2,0;2,0;0,2252;0,1746;0,6002;2,0;0,2266;0,1846;0,5888;1,0;0,10527754000000003;1,0;0,1102165;0,0049389599999999645
16328;2021-01-18;T20-21;E0;Arsenal;Newcastle;3;0;1,0;1,0;0,257;0,5601;0,1829;1,0;0,2;0,6921;0,1079;1,0;0,04975070499999999;1,0;0,025821204999999993;-0,0239295
6267;2021-01-19;T20-21;D1;Mainz;Wolfsburg;0;2;2,0;2,0;0,249;0,2695;0,4815;2,0;0,27;0,2603;0,4697;1,0;0,16542162499999996;1,0;0,177059045;0,011637420000000037
6266;2021-01-19;T20-21;D1;Leverkusen;Dortmund;2;1;1,0;1,0;0,2612;0,4481;0,2907;1,0;0,2757;0,4019;0,3225;1,0;0,07636596499999998;1,0;0,089976125;0,013610160000000024
6265;2021-01-19;T20-21;D1;Hertha;Hoffenheim;0;3;2,0;1,0;0,2887;0,3704;0,3409;2,0;0,2903;0,2972;0,4125;0,0;0,25888025000000003;1,0;0,21471517;-0,04416508000000002
16329;2021-01-19;T20-21;E0;West Ham;West Brom;2;1;1,0;1,0;0,2403;0,5904;0,1692;1,0;0,2111;0,6612;0,1277;1,0;0,043203290000000005;1,0;0,030435249999999994;-0,012768040000000012
6264;2021-01-19;T20-21;D1;M'gladbach;Werder Bremen;1;0;1,0;1,0;0,3059;0,467;0,2271;1,0;0,2264;0,6393;0,1343;1,0;0,07257461;1,0;0,03464672500000001;-0,03792788499999999
45556;2021-01-19;T20-21;SP1;Alaves;Sevilla;1;2;2,0;2,0;0,2803;0,313;0,4067;2,0;0,2718;0,248;0,4802;1,0;0,21528648999999994;1,0;0,17203364000000002;-0,043252849999999926
45558;2021-01-20;T20-21;SP1;Betis;Celta;2;1;1,0;1,0;0,2979;0,4608;0,2414;1,0;0,2731;0,5258;0,2011;1,0;0,07348505000000001;1,0;0,05751240999999999;-0,015972640000000017
6269;2021-01-20;T20-21;D1;Augsburg;Bayern Munich;0;1;2,0;2,0;0,2144;0,1728;0,6127;2,0;0,1464;0,108;0,7456;1,0;0,09794560000000001;1,0;0,04307616;-0,054869440000000005
16332;2021-01-20;T20-21;E0;Fulham;Man United;1;2;2,0;2,0;0,2299;0,1688;0,6014;2,0;0,2223;0,1813;0,5964;1,0;0,10590785;1,0;0,10615512499999999;0,00024727499999999125
6272;2021-01-20;T20-21;D1;RB Leipzig;Union Berlin;1;0;1,0;1,0;0,2278;0,6302;0,1421;1,0;0,1256;0,8244;0,05;1,0;0,036028420000000005;1,0;0,009137680000000002;-0,026890740000000003
45557;2021-01-20;T20-21;SP1;Getafe;Huesca;1;0;1,0;1,0;0,2781;0,5158;0,2061;1,0;0,2546;0,5728;0,1726;1,0;0,059908409999999995;1,0;0,047305960000000015;-0,01260244999999998
45561;2021-01-21;T20-21;SP1;Eibar;Ath Madrid;1;2;2,0;2,0;0,2304;0,1812;0,5884;2,0;0,28;0,2705;0,4495;1,0;0,11124935999999998;1,0;0,190725125;0,07947576500000002
6273;2021-01-22;T20-21;D1;M'gladbach;Dortmund;4;2;1,0;2,0;0,2794;0,3569;0,3637;1,0;0,2706;0,4283;0,3011;0,0;0,105171025;1,0;0,08194278499999998;-0,023228240000000025
26873;2021-01-22;T20-21;F1;Paris SG;Montpellier;4;0;1,0;1,0;0,1267;0,8008;0,0725;1,0;0,1102;0,8488;0,041;1,0;0,01065457;1,0;0,006912520000000003;-0,0037420499999999976
26875;2021-01-23;T20-21;F1;Monaco;Marseille;3;1;1,0;1,0;0,2706;0,4811;0,2483;1,0;0,2631;0,5446;0,1923;1,0;0,06743862499999999;1,0;0,05310045000000001;-0,01433817499999998
6276;2021-01-23;T20-21;D1;Freiburg;Stuttgart;2;1;1,0;1,0;0,2658;0,4553;0,279;1,0;0,2649;0,4738;0,2613;1,0;0,074217425;1,0;0,06922485;-0,004992574999999999
6275;2021-01-23;T20-21;D1;Bielefeld;Ein Frankfurt;1;5;2,0;1,0;0,282;0,3632;0,3548;2,0;0,271;0,2434;0,4855;0,0;0,24790352;1,0;0,16902417999999997;-0,07887934000000002
6274;2021-01-23;T20-21;D1;Augsburg;Union Berlin;2;1;1,0;1,0;0,2973;0,4103;0,2923;1,0;0,2962;0,3864;0,3174;1,0;0,08694252499999999;1,0;0,09423859999999998;0,007296074999999985
16334;2021-01-23;T20-21;E0;Aston Villa;Newcastle;2;0;1,0;1,0;0,2714;0,5357;0,1929;1,0;0,2481;0,5881;0,1638;1,0;0,055434185000000004;1,0;0,04419202500000001;-0,011242159999999994
45566;2021-01-23;T20-21;SP1;Alaves;Real Madrid;1;4;2,0;2,0;0,2556;0,2054;0,539;2,0;0,1835;0,1437;0,6729;1,0;0,13892617999999998;1,0;0,07036604499999999;-0,068560135
45564;2021-01-23;T20-21;SP1;Sevilla;Cadiz;3;0;1,0;1,0;0,2436;0,5991;0,1573;1,0;0,1745;0,7398;0,0857;1,0;0,042042125;1,0;0,018897369999999997;-0,023144755000000003
35457;2021-01-23;T20-21;I1;Roma;Spezia;4;3;1,0;1,0;0,1952;0,6965;0,1084;1,0;0,11;0,8494;0,0405;1,0;0,024915964999999998;1,0;0,006874179999999999;-0,018041784999999998
35460;2021-01-23;T20-21;I1;Fiorentina;Crotone;2;1;1,0;1,0;0,2665;0,5371;0,1964;1,0;0,1753;0,7303;0,0944;1,0;0,054797604999999985;1,0;0,019820725000000004;-0,03497687999999998
35462;2021-01-24;T20-21;I1;Genoa;Cagliari;1;0;1,0;1,0;0,2727;0,4523;0,275;1,0;0,2787;0,5104;0,2108;1,0;0,07499514500000001;1,0;0,06107625000000002;-0,013918894999999994
35464;2021-01-24;T20-21;I1;Lazio;Sassuolo;2;1;1,0;1,0;0,2277;0,616;0,1564;1,0;0,2352;0,6089;0,1559;1,0;0,03813849;1,0;0,039811925000000005;0,0016734350000000078
45570;2021-01-24;T20-21;SP1;Ath Madrid;Valencia;3;1;1,0;1,0;0,2197;0,6556;0,1247;1,0;0,119;0,8352;0,0458;1,0;0,03190909;1,0;0,008129319999999997;-0,023779770000000006
6281;2021-01-24;T20-21;D1;Hoffenheim;FC Koln;3;0;1,0;1,0;0,2586;0,5079;0,2335;1,0;0,2506;0,5791;0,1703;1,0;0,06069810500000001;1,0;0,04590122500000002;-0,014796879999999991
45567;2021-01-24;T20-21;SP1;Osasuna;Granada;3;1;1,0;1,0;0,2719;0,4294;0,2987;1,0;0,3039;0,4123;0,2838;1,0;0,08157564999999999;1,0;0,08644882500000002;0,004873175000000035
45568;2021-01-24;T20-21;SP1;Elche;Barcelona;0;2;2,0;2,0;0,2338;0,1851;0,5812;2,0;0,1513;0,1125;0,7362;1,0;0,115069825;1,0;0,04624106499999999;-0,06882876000000002
35461;2021-01-24;T20-21;I1;Juventus;Bologna;2;0;1,0;1,0;0,1648;0,7368;0,0983;1,0;0,1171;0,8382;0,0448;1,0;0,018420800000000005;1,0;0,007855250000000003;-0,010565550000000002
6280;2021-01-24;T20-21;D1;Schalke 04;Bayern Munich;0;4;2,0;2,0;0,2168;0,1777;0,6054;2,0;0,1476;0,1092;0,7433;1,0;0,10131624499999999;1,0;0,04386600000000001;-0,057450244999999976
26876;2021-01-24;T20-21;F1;Bordeaux;Angers;2;1;1,0;1,0;0,2878;0,4885;0,2237;1,0;0,2596;0,5604;0,1799;1,0;0,06643526500000001;1,0;0,04989607999999998;-0,016539185000000026
26878;2021-01-24;T20-21;F1;Metz;Nantes;2;0;1,0;1,0;0,2975;0,4784;0,2241;1,0;0,2678;0,5398;0,1924;1,0;0,06936352999999999;1,0;0,05436730000000002;-0,014996229999999972
26879;2021-01-24;T20-21;F1;Reims;Brest;1;0;1,0;1,0;0,2935;0,4745;0,232;1,0;0,2744;0,5105;0,2151;1,0;0,069983125;1,0;0,060781685000000016;-0,009201439999999977
26881;2021-01-24;T20-21;F1;St Etienne;Lyon;0;5;2,0;2,0;0,2654;0,2116;0,523;2,0;0,1922;0,151;0,6568;1,0;0,14898308000000002;1,0;0,07736354000000001;-0,07161954000000001
16338;2021-01-26;T20-21;E0;West Brom;Man City;0;5;2,0;2,0;0,1842;0,1276;0,6882;2,0;0,1711;0,1316;0,6973;1,0;0,06557444;1,0;0,06045124999999999;-0,005123190000000007
16337;2021-01-26;T20-21;E0;Southampton;Arsenal;1;3;2,0;1,0;0,3001;0,3984;0,3015;2,0;0,2919;0,2883;0,4198;0,0;0,2889811299999999;1,0;0,21091882500000003;-0,07806230499999989
16336;2021-01-26;T20-21;E0;Newcastle;Leeds;1;2;2,0;1,0;0,2734;0,375;0,3516;2,0;0,2331;0,195;0,5719;0,0;0,24758505999999997;1,0;0,11880261000000002;-0,12878244999999994
16344;2021-01-28;T20-21;E0;Tottenham;Liverpool;1;3;2,0;1,0;0,3088;0,4289;0,2623;2,0;0,2709;0,262;0,467;0,0;0,31977936500000004;1,0;0,17868460999999994;-0,1410947550000001
6282;2021-01-29;T20-21;D1;Stuttgart;Mainz;2;0;1,0;1,0;0,2475;0,5292;0,2233;1,0;0,2487;0,5875;0,1638;1,0;0,05555957000000001;1,0;0,04434106499999999;-0,011218505000000017
26883;2021-01-29;T20-21;F1;Lyon;Bordeaux;2;1;1,0;1,0;0,2256;0,6435;0,131;1,0;0,1483;0,7867;0,0651;1,0;0,034015085;1,0;0,013108945000000002;-0,020906139999999997
45575;2021-01-30;T20-21;SP1;Valencia;Elche;1;0;1,0;1,0;0,2716;0,5334;0,195;1,0;0,2408;0,6051;0,1541;1,0;0,05589578000000002;1,0;0,040865725;-0,015030055000000021
45573;2021-01-30;T20-21;SP1;Eibar;Sevilla;0;2;2,0;2,0;0,2729;0,2761;0,451;2,0;0,2848;0,2928;0,4224;1,0;0,18793770499999995;1,0;0,2073664;0,01942869500000005
6283;2021-01-30;T20-21;D1;Bayern Munich;Hoffenheim;4;1;1,0;1,0;0,1542;0,7429;0,1029;1,0;0,0962;0,8698;0,0339;1,0;0,017183025;1,0;0,005205220000000001;-0,011977805000000001
16347;2021-01-30;T20-21;E0;Man City;Sheffield United;1;0;1,0;1,0;0,1098;0,8337;0,0564;1,0;0,1106;0,8469;0,0425;1,0;0,007624144999999999;1,0;0,007019305;-0,0006048399999999989
6285;2021-01-30;T20-21;D1;Ein Frankfurt;Hertha;3;1;1,0;1,0;0,2341;0,5953;0,1706;1,0;0,2054;0,6815;0,1131;1,0;0,041953584999999995;1,0;0,027490384999999996;-0,014463199999999999
6288;2021-01-30;T20-21;D1;RB Leipzig;Leverkusen;1;0;1,0;1,0;0,2621;0,4937;0,2443;1,0;0,2641;0,4744;0,2616;1,0;0,06416502499999999;1,0;0,06906553000000001;0,004900505000000027
6284;2021-01-30;T20-21;D1;Dortmund;Augsburg;3;1;1,0;1,0;0,1908;0,6862;0,123;1,0;0,133;0,8125;0,0546;1,0;0,025766820000000003;1,0;0,010329625000000002;-0,015437195
