;matchId;draw_pred;home_pred;away_pred;prediction;label
25223;12377;0,2857142857142857;0,6369426751592356;0,15384615384615385;1;1
25224;12378;0,3076923076923077;0,2222222222222222;0,5464480874316939;2;2
25225;12379;0,2777777777777778;0,6369426751592356;0,16666666666666666;1;1
25226;12380;0,3076923076923077;0,42194092827004215;0,3484320557491289;1;1
25227;12381;0,3333333333333333;0,45454545454545453;0,2857142857142857;1;1
25228;12382;0,23094688221709006;0,1111111111111111;0,7352941176470588;2;2
25229;12383;0,3333333333333333;0,42194092827004215;0,3225806451612903;1;2
25230;12384;0,3125;0,23809523809523808;0,5263157894736842;2;2
25231;12385;0,3125;0,45454545454545453;0,3076923076923077;1;0
25232;12386;0,3225806451612903;0,4;0,35714285714285715;1;0
25233;12387;0,26666666666666666;0,6666666666666666;0,14285714285714285;1;0
25234;12388;0,3225806451612903;0,4444444444444444;0,3125;1;0
25235;12389;0,29411764705882354;0,5813953488372093;0,2;1;1
25236;12390;0,2857142857142857;0,6369426751592356;0,15384615384615385;1;1
25237;12391;0,18181818181818182;0,819672131147541;0,07692307692307693;1;1
25238;12392;0,30303030303030304;0,5464480874316939;0,23094688221709006;1;1
25239;12393;0,3076923076923077;0,4;0,37037037037037035;1;1
25240;12394;0,2777777777777778;0,6369426751592356;0,16666666666666666;1;2
25241;12395;0,3125;0,3225806451612903;0,4444444444444444;2;0
25242;12396;0,2;0,8;0,07692307692307693;1;2
25243;12397;0,30303030303030304;0,5464480874316939;0,23094688221709006;1;1
25244;12398;0,25;0,6944444444444444;0,13333333333333333;1;1
25245;12399;0,3125;0,5;0,26666666666666666;1;1
25246;12400;0,3076923076923077;0,5263157894736842;0,25;1;1
25247;12401;0,3125;0,3846153846153846;0,38167938931297707;1;2
25248;12402;0,25;0,13333333333333333;0,6944444444444444;2;2
25249;12403;0,3125;0,3846153846153846;0,38167938931297707;1;2
25250;12404;0,3125;0,3333333333333333;0,4347826086956522;2;0
25251;12405;0,3125;0,42194092827004215;0,3448275862068966;1;1
25252;12406;0,3076923076923077;0,5263157894736842;0,25;1;1
25253;12407;0,3125;0,4347826086956522;0,3333333333333333;1;0
25254;12408;0,29411764705882354;0,6211180124223602;0,16666666666666666;1;0
25255;12409;0,2857142857142857;0,5882352941176471;0,2;1;1
25256;12410;0,3125;0,4;0,36363636363636365;1;0
25257;12411;0,3076923076923077;0,45454545454545453;0,3125;1;1
25258;12412;0,29411764705882354;0,5813953488372093;0,2;1;1
25259;12413;0,15384615384615385;0,8620689655172414;0,06666666666666667;1;1
25260;12414;0,3076923076923077;0,45454545454545453;0,3125;1;0
25261;12415;0,25;0,6944444444444444;0,13333333333333333;1;2
25262;12416;0,30303030303030304;0,5263157894736842;0,25;1;2
25263;12417;0,2777777777777778;0,6211180124223602;0,18181818181818182;1;1
25264;12418;0,3125;0,3333333333333333;0,4347826086956522;2;1
25265;12419;0,30303030303030304;0,5;0,2777777777777778;1;2
25266;12420;0,29411764705882354;0,5813953488372093;0,2;1;1
25267;12421;0,2;0,8;0,07692307692307693;1;1
25268;12422;0,3076923076923077;0,47619047619047616;0,29411764705882354;1;2
25269;12423;0,15384615384615385;0,8771929824561404;0,047619047619047616;1;1
25270;12424;0,3125;0,3448275862068966;0,42194092827004215;2;2
25271;12425;0,3125;0,4444444444444444;0,3225806451612903;1;1
25272;12426;0,25;0,6944444444444444;0,13333333333333333;1;0
25273;12427;0,3125;0,4;0,36363636363636365;1;2
25274;12428;0,3125;0,3846153846153846;0,38167938931297707;1;2
25275;12429;0,3125;0,45454545454545453;0,3076923076923077;1;0
25276;12430;0,29411764705882354;0,5555555555555556;0,23094688221709006;1;1
25277;12431;0,3076923076923077;0,47619047619047616;0,3333333333333333;1;1
25278;12432;0,3076923076923077;0,45454545454545453;0,35714285714285715;1;1
25279;12433;0,3076923076923077;0,45454545454545453;0,35714285714285715;1;0
25280;12434;0,3125;0,42194092827004215;0,38167938931297707;1;1
25281;12435;0,3076923076923077;0,2857142857142857;0,5263157894736842;2;2
