matchId;pagerank_1_H;pagerank_1_A;pagerank_2_H;pagerank_2_A;pagerank_5_H;pagerank_5_A;pagerank_10_H;pagerank_10_A
2029;0,6348315338469531;0,3355852523898688;0,6437320396581174;0,2784490992855889;0,6669213071577977;0,5781598890961881;0,6430604516954911;0,408718848120405
1930;0,4987699880563154;0,3656697251980598;0,706552064554945;0,4478896127336639;0,7497697105623856;0,4102700875430091;0,7168789521742566;0,408718848120405
1966;0,4762462329777213;0,3612533517361413;0,4502859525104248;0,5302410397753924;0,4533755672577952;0,4102700875430091;0,4123692586945895;0,408718848120405
1952;0,458948551884109;0,3656697251980598;0,5515241167445406;0,4478896127336639;0,4982178498203004;0,4102700875430091;0,5038231092983944;0,408718848120405
1970;0,4947464099051066;0,4669148937612732;0,391673812058908;0,5899132039176614;0,4030531700216267;0,7124564961838137;0,4042722961780678;0,6170725553448825
1993;0,2412297379895252;0,6417763361705536;0,2995381120027346;0,5086421101009352;0,4696039483576452;0,819704245732111;0,3930735260304018;0,6170725553448825
1982;0,4887101674952672;0,4669148937612732;0,4874156217541586;0,5899132039176614;0,4725012429833238;0,7124564961838137;0,4202814278150118;0,6170725553448825
2015;0,5243513394513822;0,6417763361705536;0,7655406341393917;0,5086421101009352;0,7953141192427449;0,819704245732111;0,7948801737393842;0,6170725553448825
1916;0,7293751708912823;0,5836863190420831;0,601154814386877;0,5757581315007885;0,6797223614768315;0,7124564961838137;0,6855329331597647;0,6170725553448825
2031;0,2491482551638237;0,6417763361705536;0,333139262919342;0,5086421101009352;0,5715604854112117;0,819704245732111;0,5251145032444221;0,6170725553448825
1947;0,415886962558549;0,5836863190420831;0,4124380051282056;0,5757581315007885;0,4533755672577952;0,7124564961838137;0,4123692586945895;0,6170725553448825
1934;0,458948551884109;0,5836863190420831;0,5515241167445406;0,5757581315007885;0,4982178498203004;0,7124564961838137;0,5038231092983944;0,6170725553448825
1942;0,3129619311770107;0,2800370800544436;0,3555143135166752;0,232120356303141;0,3679214339404404;0,4030531700216267;0,3569721581828899;0,4042722961780678
2024;0,5959924256668899;0,5704233702047025;0,5999917696111289;0,6321329055698625;0,5557460437890922;0,4470197012905831;0,3539168824027516;0,4042722961780678
1959;0,5173024932036053;0,4947464099051066;0,5875317080841373;0,391673812058908;0,5154940138244087;0,4030531700216267;0,5251145032444221;0,4042722961780678
1974;0,3582268844795435;0,4947464099051066;0,5168771976525149;0,391673812058908;0,7057870330799483;0,4030531700216267;0,6160950568379546;0,4042722961780678
1999;0,3995105078297708;0,5704233702047025;0,3499846529931766;0,6321329055698625;0,5138841021275521;0,4470197012905831;0,5038231092983944;0,4042722961780678
1920;0,6338763831891634;0,2800370800544436;0,5983084393035906;0,232120356303141;0,6618742548312517;0,4030531700216267;0,6011159136689918;0,4042722961780678
1969;0,3498642518908024;0,3090003685106865;0,3682840041055527;0,334190141754332;0,3679214339404404;0,4462951736506854;0,3569721581828899;0,3930735260304018
1944;0,2605891817282564;0,5025258467995363;0,2953177593088931;0,426858738681543;0,366368445392632;0,4462951736506854;0,3539168824027516;0,3930735260304018
2001;0,2491482551638237;0,2412297379895252;0,333139262919342;0,2995381120027346;0,5715604854112117;0,4696039483576452;0,5251145032444221;0,3930735260304018
2018;0,6348315338469531;0,2412297379895252;0,6437320396581174;0,2995381120027346;0,6669213071577977;0,4696039483576452;0,6430604516954911;0,3930735260304018
1909;0,4987699880563154;0,5025258467995363;0,706552064554945;0,426858738681543;0,7497697105623856;0,4462951736506854;0,7168789521742566;0,3930735260304018
1933;0,415886962558549;0,5025258467995363;0,4124380051282056;0,426858738681543;0,4533755672577952;0,4462951736506854;0,4123692586945895;0,3930735260304018
1984;0,5718353615860079;0,3090003685106865;0,5202489297210884;0,334190141754332;0,6618742548312517;0,4462951736506854;0,6011159136689918;0,3930735260304018
1924;0,5025258467995363;0,458948551884109;0,426858738681543;0,5515241167445406;0,4462951736506854;0,4982178498203004;0,3930735260304018;0,5038231092983944
1980;0,3270683751308973;0,2445562527985944;0,3384799164199997;0,4119728447703953;0,366368445392632;0,4982178498203004;0,3539168824027516;0,5038231092983944
2009;0,473013623113747;0,3995105078297708;0,3853997621283128;0,3499846529931766;0,5540140054302594;0,5138841021275521;0,4202814278150118;0,5038231092983944
2027;0,4409535249105206;0,3995105078297708;0,3166207221005203;0,3499846529931766;0,6362166077746326;0,5138841021275521;0,5996314992870028;0,5038231092983944
1961;0,5083354951454028;0,2445562527985944;0,6544290653207359;0,4119728447703953;0,6797223614768315;0,4982178498203004;0,6855329331597647;0,5038231092983944
1937;0,5760702566502818;0,458948551884109;0,6914688793842543;0,5515241167445406;0,7057870330799483;0,4982178498203004;0,6160950568379546;0,5038231092983944
1963;0,601209233026778;0,2445562527985944;0,7945069972207429;0,4119728447703953;0,7497697105623856;0,4982178498203004;0,7168789521742566;0,5038231092983944
1992;0,4745140142428367;0,3995105078297708;0,4568328370243213;0,3499846529931766;0,6100567218376016;0,5138841021275521;0,4123692586945895;0,5038231092983944
1936;0,5025258467995363;0,4058605980721185;0,426858738681543;0,3937549327073683;0,4462951736506854;0,4725012429833238;0,3930735260304018;0,4202814278150118
1958;0,581263234696528;0,4887101674952672;0,6952864089667168;0,4874156217541586;0,7507243915296364;0,4725012429833238;0,7948801737393842;0,4202814278150118
1919;0,486614107405994;0,4058605980721185;0,5971755847844984;0,3937549327073683;0,6189029213998484;0,4725012429833238;0,5996314992870028;0,4202814278150118
2000;0,7255157941105562;0,473013623113747;0,608679525790487;0,3853997621283128;0,7306348915126837;0,5540140054302594;0,6855329331597647;0,4202814278150118
2023;0,4656061507558973;0,473013623113747;0,5219320502073982;0,3853997621283128;0,931016586731242;0,5540140054302594;0,7168789521742566;0,4202814278150118
1975;0,3612533517361413;0,4887101674952672;0,5302410397753924;0,4874156217541586;0,4102700875430091;0,4725012429833238;0,408718848120405;0,4202814278150118
2011;0,2412297379895252;0,3587062536717011;0,2995381120027346;0,2697207901101067;0,4696039483576452;0,4695391123839714;0,3930735260304018;0,2975722471535913
1991;0,5959924256668899;0,3587062536717011;0,5999917696111289;0,2697207901101067;0,5557460437890922;0,4695391123839714;0,3539168824027516;0,2975722471535913
1940;0,5836863190420831;0,2670931110268528;0,5757581315007885;0,2157085224452012;0,7124564961838137;0,3185677407867862;0,6170725553448825;0,2975722471535913
1921;0,5555279452839593;0,2670931110268528;0,529490826814357;0,2157085224452012;0,6692187138545217;0,3185677407867862;0,6430604516954911;0,2975722471535913
1956;0,3612533517361413;0,3267549184030516;0,5302410397753924;0,3687875448454282;0,4102700875430091;0,3185677407867862;0,408718848120405;0,2975722471535913
1976;0,2445562527985944;0,3267549184030516;0,4119728447703953;0,3687875448454282;0,4982178498203004;0,3185677407867862;0,5038231092983944;0,2975722471535913
2028;0,5362358648935246;0,3587062536717011;0,904737371720789;0,2697207901101067;0,661653350258005;0,4695391123839714;0,6011159136689918;0,2975722471535913
1931;0,4058605980721185;0,6338763831891634;0,3937549327073683;0,5983084393035906;0,4725012429833238;0,6618742548312517;0,4202814278150118;0,6011159136689918
1968;0,581263234696528;0,5718353615860079;0,6952864089667168;0,5202489297210884;0,7507243915296364;0,6618742548312517;0,7948801737393842;0,6011159136689918
1948;0,486614107405994;0,6338763831891634;0,5971755847844984;0,5983084393035906;0,6189029213998484;0,6618742548312517;0,5996314992870028;0,6011159136689918
