matchId;rounds;top1_H;top2_H;top3_H;top4_H;top5_H;top6_H;top7_H;down1_H;down2_H;down3_H;down4_H;down5_H;top1_A;top2_A;top3_A;top4_A;top5_A;top6_A;top7_A;down1_A;down2_A;down3_A;down4_A;down5_A
50100;13,0;6,0;4,0;4,0;2,0;0,0;0,0;-1,0;-11,0;-10,0;-9,0;-9,0;-9,0;0,0;-2,0;-2,0;-4,0;-6,0;-6,0;-7,0;-17,0;-16,0;-15,0;-15,0;-15,0
50101;13,0;9,0;7,0;7,0;5,0;3,0;3,0;2,0;-8,0;-7,0;-6,0;-6,0;-6,0;12,0;10,0;10,0;8,0;6,0;6,0;5,0;-5,0;-4,0;-3,0;-3,0;-3,0
50102;13,0;6,0;4,0;4,0;2,0;0,0;0,0;-1,0;-11,0;-10,0;-9,0;-9,0;-9,0;15,0;13,0;13,0;11,0;9,0;9,0;8,0;-2,0;-1,0;0,0;0,0;0,0
50103;13,0;2,0;0,0;0,0;-2,0;-4,0;-4,0;-5,0;-15,0;-14,0;-13,0;-13,0;-13,0;12,0;10,0;10,0;8,0;6,0;6,0;5,0;-5,0;-4,0;-3,0;-3,0;-3,0
50104;13,0;4,0;2,0;2,0;0,0;-2,0;-2,0;-3,0;-13,0;-12,0;-11,0;-11,0;-11,0;12,0;10,0;10,0;8,0;6,0;6,0;5,0;-5,0;-4,0;-3,0;-3,0;-3,0
50105;13,0;8,0;6,0;6,0;4,0;2,0;2,0;1,0;-9,0;-8,0;-7,0;-7,0;-7,0;10,0;8,0;8,0;6,0;4,0;4,0;3,0;-7,0;-6,0;-5,0;-5,0;-5,0
50106;13,0;8,0;6,0;6,0;4,0;2,0;2,0;1,0;-9,0;-8,0;-7,0;-7,0;-7,0;15,0;13,0;13,0;11,0;9,0;9,0;8,0;-2,0;-1,0;0,0;0,0;0,0
50107;13,0;11,0;9,0;9,0;7,0;5,0;5,0;4,0;-6,0;-5,0;-4,0;-4,0;-4,0;12,0;10,0;10,0;8,0;6,0;6,0;5,0;-5,0;-4,0;-3,0;-3,0;-3,0
50108;13,0;7,0;5,0;5,0;3,0;1,0;1,0;0,0;-10,0;-9,0;-8,0;-8,0;-8,0;7,0;5,0;5,0;3,0;1,0;1,0;0,0;-10,0;-9,0;-8,0;-8,0;-8,0
50109;13,0;15,0;13,0;13,0;11,0;9,0;9,0;8,0;-2,0;-1,0;0,0;0,0;0,0;16,0;14,0;14,0;12,0;10,0;10,0;9,0;-1,0;0,0;1,0;1,0;1,0
50110;14,0;9,0;5,0;5,0;3,0;3,0;3,0;2,0;-11,0;-10,0;-9,0;-9,0;-6,0;4,0;0,0;0,0;-2,0;-2,0;-2,0;-3,0;-16,0;-15,0;-14,0;-14,0;-11,0
50111;14,0;12,0;8,0;8,0;6,0;6,0;6,0;5,0;-8,0;-7,0;-6,0;-6,0;-3,0;11,0;7,0;7,0;5,0;5,0;5,0;4,0;-9,0;-8,0;-7,0;-7,0;-4,0
50112;14,0;0,0;-4,0;-4,0;-6,0;-6,0;-6,0;-7,0;-20,0;-19,0;-18,0;-18,0;-15,0;12,0;8,0;8,0;6,0;6,0;6,0;5,0;-8,0;-7,0;-6,0;-6,0;-3,0
50113;14,0;19,0;15,0;15,0;13,0;13,0;13,0;12,0;-1,0;0,0;1,0;1,0;4,0;8,0;4,0;4,0;2,0;2,0;2,0;1,0;-12,0;-11,0;-10,0;-10,0;-7,0
50114;14,0;15,0;11,0;11,0;9,0;9,0;9,0;8,0;-5,0;-4,0;-3,0;-3,0;0,0;6,0;2,0;2,0;0,0;0,0;0,0;-1,0;-14,0;-13,0;-12,0;-12,0;-9,0
50115;14,0;15,0;11,0;11,0;9,0;9,0;9,0;8,0;-5,0;-4,0;-3,0;-3,0;0,0;7,0;3,0;3,0;1,0;1,0;1,0;0,0;-13,0;-12,0;-11,0;-11,0;-8,0
50116;14,0;4,0;0,0;0,0;-2,0;-2,0;-2,0;-3,0;-16,0;-15,0;-14,0;-14,0;-11,0;13,0;9,0;9,0;7,0;7,0;7,0;6,0;-7,0;-6,0;-5,0;-5,0;-2,0
50117;14,0;18,0;14,0;14,0;12,0;12,0;12,0;11,0;-2,0;-1,0;0,0;0,0;3,0;6,0;2,0;2,0;0,0;0,0;0,0;-1,0;-14,0;-13,0;-12,0;-12,0;-9,0
50118;14,0;12,0;8,0;8,0;6,0;6,0;6,0;5,0;-8,0;-7,0;-6,0;-6,0;-3,0;6,0;2,0;2,0;0,0;0,0;0,0;-1,0;-14,0;-13,0;-12,0;-12,0;-9,0
50119;14,0;12,0;8,0;8,0;6,0;6,0;6,0;5,0;-8,0;-7,0;-6,0;-6,0;-3,0;18,0;14,0;14,0;12,0;12,0;12,0;11,0;-2,0;-1,0;0,0;0,0;3,0
50120;14,0;15,0;11,0;11,0;9,0;9,0;9,0;8,0;-5,0;-4,0;-3,0;-3,0;0,0;20,0;16,0;16,0;14,0;14,0;14,0;13,0;0,0;1,0;2,0;2,0;5,0
50121;15,0;6,0;3,0;2,0;2,0;1,0;1,0;1,0;-14,0;-11,0;-10,0;-9,0;-8,0;16,0;13,0;12,0;12,0;11,0;11,0;11,0;-4,0;-1,0;0,0;1,0;2,0
50122;15,0;5,0;2,0;1,0;1,0;0,0;0,0;0,0;-15,0;-12,0;-11,0;-10,0;-9,0;12,0;9,0;8,0;8,0;7,0;7,0;7,0;-8,0;-5,0;-4,0;-3,0;-2,0
50123;15,0;12,0;9,0;8,0;8,0;7,0;7,0;7,0;-8,0;-5,0;-4,0;-3,0;-2,0;14,0;11,0;10,0;10,0;9,0;9,0;9,0;-6,0;-3,0;-2,0;-1,0;0,0
50124;15,0;9,0;6,0;5,0;5,0;4,0;4,0;4,0;-11,0;-8,0;-7,0;-6,0;-5,0;12,0;9,0;8,0;8,0;7,0;7,0;7,0;-8,0;-5,0;-4,0;-3,0;-2,0
50125;15,0;20,0;17,0;16,0;16,0;15,0;15,0;15,0;0,0;3,0;4,0;5,0;6,0;15,0;12,0;11,0;11,0;10,0;10,0;10,0;-5,0;-2,0;-1,0;0,0;1,0
50126;15,0;4,0;1,0;0,0;0,0;-1,0;-1,0;-1,0;-16,0;-13,0;-12,0;-11,0;-10,0;12,0;9,0;8,0;8,0;7,0;7,0;7,0;-8,0;-5,0;-4,0;-3,0;-2,0
50127;15,0;5,0;2,0;1,0;1,0;0,0;0,0;0,0;-15,0;-12,0;-11,0;-10,0;-9,0;5,0;2,0;1,0;1,0;0,0;0,0;0,0;-15,0;-12,0;-11,0;-10,0;-9,0
50128;15,0;10,0;7,0;6,0;6,0;5,0;5,0;5,0;-10,0;-7,0;-6,0;-5,0;-4,0;3,0;0,0;-1,0;-1,0;-2,0;-2,0;-2,0;-17,0;-14,0;-13,0;-12,0;-11,0
50129;15,0;17,0;14,0;13,0;13,0;12,0;12,0;12,0;-3,0;0,0;1,0;2,0;3,0;8,0;5,0;4,0;4,0;3,0;3,0;3,0;-12,0;-9,0;-8,0;-7,0;-6,0
50130;15,0;4,0;1,0;0,0;0,0;-1,0;-1,0;-1,0;-16,0;-13,0;-12,0;-11,0;-10,0;0,0;-3,0;-4,0;-4,0;-5,0;-5,0;-5,0;-20,0;-17,0;-16,0;-15,0;-14,0
50131;15,0;11,0;8,0;7,0;7,0;6,0;6,0;6,0;-9,0;-6,0;-5,0;-4,0;-3,0;14,0;11,0;10,0;10,0;9,0;9,0;9,0;-6,0;-3,0;-2,0;-1,0;0,0
50132;16,0;5,0;4,0;2,0;1,0;1,0;0,0;0,0;-15,0;-13,0;-11,0;-9,0;-8,0;11,0;10,0;8,0;7,0;7,0;6,0;6,0;-9,0;-7,0;-5,0;-3,0;-2,0
50133;16,0;13,0;12,0;10,0;9,0;9,0;8,0;8,0;-7,0;-5,0;-3,0;-1,0;0,0;3,0;2,0;0,0;-1,0;-1,0;-2,0;-2,0;-17,0;-15,0;-13,0;-11,0;-10,0
50134;16,0;1,0;0,0;-2,0;-3,0;-3,0;-4,0;-4,0;-19,0;-17,0;-15,0;-13,0;-12,0;10,0;9,0;7,0;6,0;6,0;5,0;5,0;-10,0;-8,0;-6,0;-4,0;-3,0
50135;16,0;16,0;15,0;13,0;12,0;12,0;11,0;11,0;-4,0;-2,0;0,0;2,0;3,0;20,0;19,0;17,0;16,0;16,0;15,0;15,0;0,0;2,0;4,0;6,0;7,0
50136;16,0;13,0;12,0;10,0;9,0;9,0;8,0;8,0;-7,0;-5,0;-3,0;-1,0;0,0;4,0;3,0;1,0;0,0;0,0;-1,0;-1,0;-16,0;-14,0;-12,0;-10,0;-9,0
50137;16,0;14,0;13,0;11,0;10,0;10,0;9,0;9,0;-6,0;-4,0;-2,0;0,0;1,0;10,0;9,0;7,0;6,0;6,0;5,0;5,0;-10,0;-8,0;-6,0;-4,0;-3,0
50138;16,0;12,0;11,0;9,0;8,0;8,0;7,0;7,0;-8,0;-6,0;-4,0;-2,0;-1,0;5,0;4,0;2,0;1,0;1,0;0,0;0,0;-15,0;-13,0;-11,0;-9,0;-8,0
50139;16,0;8,0;7,0;5,0;4,0;4,0;3,0;3,0;-12,0;-10,0;-8,0;-6,0;-5,0;5,0;4,0;2,0;1,0;1,0;0,0;0,0;-15,0;-13,0;-11,0;-9,0;-8,0
50140;16,0;10,0;9,0;7,0;6,0;6,0;5,0;5,0;-10,0;-8,0;-6,0;-4,0;-3,0;18,0;17,0;15,0;14,0;14,0;13,0;13,0;-2,0;0,0;2,0;4,0;5,0
50141;16,0;0,0;-1,0;-3,0;-4,0;-4,0;-5,0;-5,0;-20,0;-18,0;-16,0;-14,0;-13,0;4,0;3,0;1,0;0,0;0,0;-1,0;-1,0;-16,0;-14,0;-12,0;-10,0;-9,0
50142;16,0;13,0;12,0;10,0;9,0;9,0;8,0;8,0;-7,0;-5,0;-3,0;-1,0;0,0;13,0;12,0;10,0;9,0;9,0;8,0;8,0;-7,0;-5,0;-3,0;-1,0;0,0
50143;17,0;3,0;2,0;0,0;-1,0;-2,0;-2,0;-4,0;-19,0;-18,0;-13,0;-13,0;-13,0;14,0;13,0;11,0;10,0;9,0;9,0;7,0;-8,0;-7,0;-2,0;-2,0;-2,0
50144;17,0;16,0;15,0;13,0;12,0;11,0;11,0;9,0;-6,0;-5,0;0,0;0,0;0,0;1,0;0,0;-2,0;-3,0;-4,0;-4,0;-6,0;-21,0;-20,0;-15,0;-15,0;-15,0
50145;17,0;21,0;20,0;18,0;17,0;16,0;16,0;14,0;-1,0;0,0;5,0;5,0;5,0;0,0;-1,0;-3,0;-4,0;-5,0;-5,0;-7,0;-22,0;-21,0;-16,0;-16,0;-16,0
50146;17,0;16,0;15,0;13,0;12,0;11,0;11,0;9,0;-6,0;-5,0;0,0;0,0;0,0;16,0;15,0;13,0;12,0;11,0;11,0;9,0;-6,0;-5,0;0,0;0,0;0,0
50147;17,0;4,0;3,0;1,0;0,0;-1,0;-1,0;-3,0;-18,0;-17,0;-12,0;-12,0;-12,0;11,0;10,0;8,0;7,0;6,0;6,0;4,0;-11,0;-10,0;-5,0;-5,0;-5,0
50148;17,0;22,0;21,0;19,0;18,0;17,0;17,0;15,0;0,0;1,0;6,0;6,0;6,0;15,0;14,0;12,0;11,0;10,0;10,0;8,0;-7,0;-6,0;-1,0;-1,0;-1,0
50149;17,0;7,0;6,0;4,0;3,0;2,0;2,0;0,0;-15,0;-14,0;-9,0;-9,0;-9,0;12,0;11,0;9,0;8,0;7,0;7,0;5,0;-10,0;-9,0;-4,0;-4,0;-4,0
50150;17,0;10,0;9,0;7,0;6,0;5,0;5,0;3,0;-12,0;-11,0;-6,0;-6,0;-6,0;16,0;15,0;13,0;12,0;11,0;11,0;9,0;-6,0;-5,0;0,0;0,0;0,0
50151;17,0;5,0;4,0;2,0;1,0;0,0;0,0;-2,0;-17,0;-16,0;-11,0;-11,0;-11,0;13,0;12,0;10,0;9,0;8,0;8,0;6,0;-9,0;-8,0;-3,0;-3,0;-3,0
50152;17,0;12,0;11,0;9,0;8,0;7,0;7,0;5,0;-10,0;-9,0;-4,0;-4,0;-4,0;16,0;15,0;13,0;12,0;11,0;11,0;9,0;-6,0;-5,0;0,0;0,0;0,0
50153;17,0;5,0;4,0;2,0;1,0;0,0;0,0;-2,0;-17,0;-16,0;-11,0;-11,0;-11,0;8,0;7,0;5,0;4,0;3,0;3,0;1,0;-14,0;-13,0;-8,0;-8,0;-8,0
50154;18,0;7,0;6,0;3,0;2,0;2,0;1,0;0,0;-17,0;-16,0;-11,0;-10,0;-10,0;9,0;8,0;5,0;4,0;4,0;3,0;2,0;-15,0;-14,0;-9,0;-8,0;-8,0
50155;18,0;1,0;0,0;-3,0;-4,0;-4,0;-5,0;-6,0;-23,0;-22,0;-17,0;-16,0;-16,0;6,0;5,0;2,0;1,0;1,0;0,0;-1,0;-18,0;-17,0;-12,0;-11,0;-11,0
50156;18,0;16,0;15,0;12,0;11,0;11,0;10,0;9,0;-8,0;-7,0;-2,0;-1,0;-1,0;4,0;3,0;0,0;-1,0;-1,0;-2,0;-3,0;-20,0;-19,0;-14,0;-13,0;-13,0
50157;18,0;15,0;14,0;11,0;10,0;10,0;9,0;8,0;-9,0;-8,0;-3,0;-2,0;-2,0;12,0;11,0;8,0;7,0;7,0;6,0;5,0;-12,0;-11,0;-6,0;-5,0;-5,0
50158;18,0;11,0;10,0;7,0;6,0;6,0;5,0;4,0;-13,0;-12,0;-7,0;-6,0;-6,0;23,0;22,0;19,0;18,0;18,0;17,0;16,0;-1,0;0,0;5,0;6,0;6,0
50159;18,0;10,0;9,0;6,0;5,0;5,0;4,0;3,0;-14,0;-13,0;-8,0;-7,0;-7,0;24,0;23,0;20,0;19,0;19,0;18,0;17,0;0,0;1,0;6,0;7,0;7,0
50160;18,0;14,0;13,0;10,0;9,0;9,0;8,0;7,0;-10,0;-9,0;-4,0;-3,0;-3,0;5,0;4,0;1,0;0,0;0,0;-1,0;-2,0;-19,0;-18,0;-13,0;-12,0;-12,0
50161;18,0;0,0;-1,0;-4,0;-5,0;-5,0;-6,0;-7,0;-24,0;-23,0;-18,0;-17,0;-17,0;5,0;4,0;1,0;0,0;0,0;-1,0;-2,0;-19,0;-18,0;-13,0;-12,0;-12,0
50162;18,0;18,0;17,0;14,0;13,0;13,0;12,0;11,0;-6,0;-5,0;0,0;1,0;1,0;11,0;10,0;7,0;6,0;6,0;5,0;4,0;-13,0;-12,0;-7,0;-6,0;-6,0
50163;18,0;17,0;16,0;13,0;12,0;12,0;11,0;10,0;-7,0;-6,0;-1,0;0,0;0,0;15,0;14,0;11,0;10,0;10,0;9,0;8,0;-9,0;-8,0;-3,0;-2,0;-2,0
50164;18,0;17,0;16,0;13,0;12,0;12,0;11,0;10,0;-7,0;-6,0;-1,0;0,0;0,0;17,0;16,0;13,0;12,0;12,0;11,0;10,0;-7,0;-6,0;-1,0;0,0;0,0
50165;19,0;8,0;8,0;7,0;4,0;3,0;3,0;1,0;-16,0;-12,0;-9,0;-8,0;-7,0;15,0;15,0;14,0;11,0;10,0;10,0;8,0;-9,0;-5,0;-2,0;-1,0;0,0
50166;19,0;5,0;5,0;4,0;1,0;0,0;0,0;-2,0;-19,0;-15,0;-12,0;-11,0;-10,0;10,0;10,0;9,0;6,0;5,0;5,0;3,0;-14,0;-10,0;-7,0;-6,0;-5,0
50167;19,0;16,0;16,0;15,0;12,0;11,0;11,0;9,0;-8,0;-4,0;-1,0;0,0;1,0;17,0;17,0;16,0;13,0;12,0;12,0;10,0;-7,0;-3,0;0,0;1,0;2,0
50168;19,0;4,0;4,0;3,0;0,0;-1,0;-1,0;-3,0;-20,0;-16,0;-13,0;-12,0;-11,0;0,0;0,0;-1,0;-4,0;-5,0;-5,0;-7,0;-24,0;-20,0;-17,0;-16,0;-15,0
50169;19,0;24,0;24,0;23,0;20,0;19,0;19,0;17,0;0,0;4,0;7,0;8,0;9,0;11,0;11,0;10,0;7,0;6,0;6,0;4,0;-13,0;-9,0;-6,0;-5,0;-4,0
50170;19,0;5,0;5,0;4,0;1,0;0,0;0,0;-2,0;-19,0;-15,0;-12,0;-11,0;-10,0;1,0;1,0;0,0;-3,0;-4,0;-4,0;-6,0;-23,0;-19,0;-16,0;-15,0;-14,0
50171;19,0;12,0;12,0;11,0;8,0;7,0;7,0;5,0;-12,0;-8,0;-5,0;-4,0;-3,0;14,0;14,0;13,0;10,0;9,0;9,0;7,0;-10,0;-6,0;-3,0;-2,0;-1,0
50172;19,0;0,0;0,0;-1,0;-4,0;-5,0;-5,0;-7,0;-24,0;-20,0;-17,0;-16,0;-15,0;14,0;14,0;13,0;10,0;9,0;9,0;7,0;-10,0;-6,0;-3,0;-2,0;-1,0
50173;19,0;20,0;20,0;19,0;16,0;15,0;15,0;13,0;-4,0;0,0;3,0;4,0;5,0;7,0;7,0;6,0;3,0;2,0;2,0;0,0;-17,0;-13,0;-10,0;-9,0;-8,0
50174;19,0;12,0;12,0;11,0;8,0;7,0;7,0;5,0;-12,0;-8,0;-5,0;-4,0;-3,0;10,0;10,0;9,0;6,0;5,0;5,0;3,0;-14,0;-10,0;-7,0;-6,0;-5,0
50175;19,0;11,0;11,0;10,0;7,0;6,0;6,0;4,0;-13,0;-9,0;-6,0;-5,0;-4,0;12,0;12,0;11,0;8,0;7,0;7,0;5,0;-12,0;-8,0;-5,0;-4,0;-3,0
50176;20,0;11,0;9,0;9,0;8,0;5,0;5,0;4,0;-12,0;-8,0;-6,0;-6,0;-5,0;13,0;11,0;11,0;10,0;7,0;7,0;6,0;-10,0;-6,0;-4,0;-4,0;-3,0
50177;20,0;13,0;11,0;11,0;10,0;7,0;7,0;6,0;-10,0;-6,0;-4,0;-4,0;-3,0;11,0;9,0;9,0;8,0;5,0;5,0;4,0;-12,0;-8,0;-6,0;-6,0;-5,0
50178;20,0;13,0;11,0;11,0;10,0;7,0;7,0;6,0;-10,0;-6,0;-4,0;-4,0;-3,0;17,0;15,0;15,0;14,0;11,0;11,0;10,0;-6,0;-2,0;0,0;0,0;1,0
50179;20,0;6,0;4,0;4,0;3,0;0,0;0,0;-1,0;-17,0;-13,0;-11,0;-11,0;-10,0;15,0;13,0;13,0;12,0;9,0;9,0;8,0;-8,0;-4,0;-2,0;-2,0;-1,0
50180;20,0;12,0;10,0;10,0;9,0;6,0;6,0;5,0;-11,0;-7,0;-5,0;-5,0;-4,0;3,0;1,0;1,0;0,0;-3,0;-3,0;-4,0;-20,0;-16,0;-14,0;-14,0;-13,0
50181;20,0;6,0;4,0;4,0;3,0;0,0;0,0;-1,0;-17,0;-13,0;-11,0;-11,0;-10,0;7,0;5,0;5,0;4,0;1,0;1,0;0,0;-16,0;-12,0;-10,0;-10,0;-9,0
50182;20,0;2,0;0,0;0,0;-1,0;-4,0;-4,0;-5,0;-21,0;-17,0;-15,0;-15,0;-14,0;23,0;21,0;21,0;20,0;17,0;17,0;16,0;0,0;4,0;6,0;6,0;7,0
50183;20,0;16,0;14,0;14,0;13,0;10,0;10,0;9,0;-7,0;-3,0;-1,0;-1,0;0,0;2,0;0,0;0,0;-1,0;-4,0;-4,0;-5,0;-21,0;-17,0;-15,0;-15,0;-14,0
50184;20,0;0,0;-2,0;-2,0;-3,0;-6,0;-6,0;-7,0;-23,0;-19,0;-17,0;-17,0;-16,0;10,0;8,0;8,0;7,0;4,0;4,0;3,0;-13,0;-9,0;-7,0;-7,0;-6,0
50185;20,0;17,0;15,0;15,0;14,0;11,0;11,0;10,0;-6,0;-2,0;0,0;0,0;1,0;19,0;17,0;17,0;16,0;13,0;13,0;12,0;-4,0;0,0;2,0;2,0;3,0
50186;20,0;15,0;13,0;13,0;12,0;9,0;9,0;8,0;-8,0;-4,0;-2,0;-2,0;-1,0;12,0;10,0;10,0;9,0;6,0;6,0;5,0;-11,0;-7,0;-5,0;-5,0;-4,0
50187;21,0;11,0;11,0;8,0;7,0;7,0;7,0;6,0;-10,0;-8,0;-7,0;-6,0;-5,0;4,0;4,0;1,0;0,0;0,0;0,0;-1,0;-17,0;-15,0;-14,0;-13,0;-12,0
50188;21,0;5,0;5,0;2,0;1,0;1,0;1,0;0,0;-16,0;-14,0;-13,0;-12,0;-11,0;18,0;18,0;15,0;14,0;14,0;14,0;13,0;-3,0;-1,0;0,0;1,0;2,0
50189;21,0;15,0;15,0;12,0;11,0;11,0;11,0;10,0;-6,0;-4,0;-3,0;-2,0;-1,0;16,0;16,0;13,0;12,0;12,0;12,0;11,0;-5,0;-3,0;-2,0;-1,0;0,0
50190;21,0;0,0;0,0;-3,0;-4,0;-4,0;-4,0;-5,0;-21,0;-19,0;-18,0;-17,0;-16,0;14,0;14,0;11,0;10,0;10,0;10,0;9,0;-7,0;-5,0;-4,0;-3,0;-2,0
50191;21,0;4,0;4,0;1,0;0,0;0,0;0,0;-1,0;-17,0;-15,0;-14,0;-13,0;-12,0;4,0;4,0;1,0;0,0;0,0;0,0;-1,0;-17,0;-15,0;-14,0;-13,0;-12,0
50192;21,0;21,0;21,0;18,0;17,0;17,0;17,0;16,0;0,0;2,0;3,0;4,0;5,0;13,0;13,0;10,0;9,0;9,0;9,0;8,0;-8,0;-6,0;-5,0;-4,0;-3,0
50193;21,0;14,0;14,0;11,0;10,0;10,0;10,0;9,0;-7,0;-5,0;-4,0;-3,0;-2,0;11,0;11,0;8,0;7,0;7,0;7,0;6,0;-10,0;-8,0;-7,0;-6,0;-5,0
50194;21,0;9,0;9,0;6,0;5,0;5,0;5,0;4,0;-12,0;-10,0;-9,0;-8,0;-7,0;3,0;3,0;0,0;-1,0;-1,0;-1,0;-2,0;-18,0;-16,0;-15,0;-14,0;-13,0
50195;21,0;10,0;10,0;7,0;6,0;6,0;6,0;5,0;-11,0;-9,0;-8,0;-7,0;-6,0;12,0;12,0;9,0;8,0;8,0;8,0;7,0;-9,0;-7,0;-6,0;-5,0;-4,0
50196;21,0;13,0;13,0;10,0;9,0;9,0;9,0;8,0;-8,0;-6,0;-5,0;-4,0;-3,0;17,0;17,0;14,0;13,0;13,0;13,0;12,0;-4,0;-2,0;-1,0;0,0;1,0
50197;21,0;19,0;19,0;16,0;15,0;15,0;15,0;14,0;-2,0;0,0;1,0;2,0;3,0;0,0;0,0;-3,0;-4,0;-4,0;-4,0;-5,0;-21,0;-19,0;-18,0;-17,0;-16,0
50198;22,0;6,0;6,0;1,0;0,0;0,0;-1,0;-2,0;-17,0;-15,0;-14,0;-13,0;-12,0;20,0;20,0;15,0;14,0;14,0;13,0;12,0;-3,0;-1,0;0,0;1,0;2,0
50199;22,0;18,0;18,0;13,0;12,0;12,0;11,0;10,0;-5,0;-3,0;-2,0;-1,0;0,0;12,0;12,0;7,0;6,0;6,0;5,0;4,0;-11,0;-9,0;-8,0;-7,0;-6,0
50200;22,0;16,0;16,0;11,0;10,0;10,0;9,0;8,0;-7,0;-5,0;-4,0;-3,0;-2,0;14,0;14,0;9,0;8,0;8,0;7,0;6,0;-9,0;-7,0;-6,0;-5,0;-4,0
50201;22,0;23,0;23,0;18,0;17,0;17,0;16,0;15,0;0,0;2,0;3,0;4,0;5,0;6,0;6,0;1,0;0,0;0,0;-1,0;-2,0;-17,0;-15,0;-14,0;-13,0;-12,0
50202;22,0;16,0;16,0;11,0;10,0;10,0;9,0;8,0;-7,0;-5,0;-4,0;-3,0;-2,0;5,0;5,0;0,0;-1,0;-1,0;-2,0;-3,0;-18,0;-16,0;-15,0;-14,0;-13,0
50203;22,0;8,0;8,0;3,0;2,0;2,0;1,0;0,0;-15,0;-13,0;-12,0;-11,0;-10,0;0,0;0,0;-5,0;-6,0;-6,0;-7,0;-8,0;-23,0;-21,0;-20,0;-19,0;-18,0
50204;22,0;0,0;0,0;-5,0;-6,0;-6,0;-7,0;-8,0;-23,0;-21,0;-20,0;-19,0;-18,0;19,0;19,0;14,0;13,0;13,0;12,0;11,0;-4,0;-2,0;-1,0;0,0;1,0
50205;22,0;21,0;21,0;16,0;15,0;15,0;14,0;13,0;-2,0;0,0;1,0;2,0;3,0;13,0;13,0;8,0;7,0;7,0;6,0;5,0;-10,0;-8,0;-7,0;-6,0;-5,0
50206;22,0;17,0;17,0;12,0;11,0;11,0;10,0;9,0;-6,0;-4,0;-3,0;-2,0;-1,0;7,0;7,0;2,0;1,0;1,0;0,0;-1,0;-16,0;-14,0;-13,0;-12,0;-11,0
50207;22,0;11,0;11,0;6,0;5,0;5,0;4,0;3,0;-12,0;-10,0;-9,0;-8,0;-7,0;15,0;15,0;10,0;9,0;9,0;8,0;7,0;-8,0;-6,0;-5,0;-4,0;-3,0
50208;22,0;10,0;10,0;5,0;4,0;4,0;3,0;2,0;-13,0;-11,0;-10,0;-9,0;-8,0;14,0;14,0;9,0;8,0;8,0;7,0;6,0;-9,0;-7,0;-6,0;-5,0;-4,0
50209;23,0;10,0;7,0;3,0;2,0;2,0;1,0;0,0;-15,0;-12,0;-11,0;-10,0;-9,0;21,0;18,0;14,0;13,0;13,0;12,0;11,0;-4,0;-1,0;0,0;1,0;2,0
50210;23,0;8,0;5,0;1,0;0,0;0,0;-1,0;-2,0;-17,0;-14,0;-13,0;-12,0;-11,0;13,0;10,0;6,0;5,0;5,0;4,0;3,0;-12,0;-9,0;-8,0;-7,0;-6,0
50211;23,0;12,0;9,0;5,0;4,0;4,0;3,0;2,0;-13,0;-10,0;-9,0;-8,0;-7,0;3,0;0,0;-4,0;-5,0;-5,0;-6,0;-7,0;-22,0;-19,0;-18,0;-17,0;-16,0
50212;23,0;17,0;14,0;10,0;9,0;9,0;8,0;7,0;-8,0;-5,0;-4,0;-3,0;-2,0;18,0;15,0;11,0;10,0;10,0;9,0;8,0;-7,0;-4,0;-3,0;-2,0;-1,0
50213;23,0;16,0;13,0;9,0;8,0;8,0;7,0;6,0;-9,0;-6,0;-5,0;-4,0;-3,0;8,0;5,0;1,0;0,0;0,0;-1,0;-2,0;-17,0;-14,0;-13,0;-12,0;-11,0
50214;23,0;18,0;15,0;11,0;10,0;10,0;9,0;8,0;-7,0;-4,0;-3,0;-2,0;-1,0;16,0;13,0;9,0;8,0;8,0;7,0;6,0;-9,0;-6,0;-5,0;-4,0;-3,0
50215;23,0;7,0;4,0;0,0;-1,0;-1,0;-2,0;-3,0;-18,0;-15,0;-14,0;-13,0;-12,0;12,0;9,0;5,0;4,0;4,0;3,0;2,0;-13,0;-10,0;-9,0;-8,0;-7,0
50216;23,0;0,0;-3,0;-7,0;-8,0;-8,0;-9,0;-10,0;-25,0;-22,0;-21,0;-20,0;-19,0;9,0;6,0;2,0;1,0;1,0;0,0;-1,0;-16,0;-13,0;-12,0;-11,0;-10,0
50217;23,0;22,0;19,0;15,0;14,0;14,0;13,0;12,0;-3,0;0,0;1,0;2,0;3,0;25,0;22,0;18,0;17,0;17,0;16,0;15,0;0,0;3,0;4,0;5,0;6,0
50218;23,0;14,0;11,0;7,0;6,0;6,0;5,0;4,0;-11,0;-8,0;-7,0;-6,0;-5,0;20,0;17,0;13,0;12,0;12,0;11,0;10,0;-5,0;-2,0;-1,0;0,0;1,0
50219;23,0;19,0;16,0;12,0;11,0;11,0;10,0;9,0;-6,0;-3,0;-2,0;-1,0;0,0;19,0;16,0;12,0;11,0;11,0;10,0;9,0;-6,0;-3,0;-2,0;-1,0;0,0
50220;24,0;18,0;15,0;10,0;9,0;8,0;7,0;5,0;-10,0;-6,0;-6,0;-4,0;-2,0;10,0;7,0;2,0;1,0;0,0;-1,0;-3,0;-18,0;-14,0;-14,0;-12,0;-10,0
50221;24,0;20,0;17,0;12,0;11,0;10,0;9,0;7,0;-8,0;-4,0;-4,0;-2,0;0,0;22,0;19,0;14,0;13,0;12,0;11,0;9,0;-6,0;-2,0;-2,0;0,0;2,0
