version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
51;2024-05-18 07:35:15.719507;0,5300853848457336;;relu;0,37606918584163845;0,9998216274013693;32;;0,19072908498554159;0,0530659263258469;0,007524990319013743;2255;17639;5161;vanilla;;27;;;;;;;1;adam;maxabs
52;2024-05-18 07:39:11.286512;0,5263975262641907;;relu;0,4107973666917253;0,9353031613230451;32;;0,21491207637658122;0,060522636671349946;0,008583744262742105;2255;17639;5161;vanilla;;28;;;;;;;1;adam;maxabs
53;2024-05-18 07:43:12.774288;0,5258151888847351;;relu;0,4913426193957692;0,9414803341622979;32;;0,2795104189180774;0,05084657977194272;0,0030783886616771662;2255;17639;5161;vanilla;;29;;;;;;;1;adam;maxabs
54;2024-05-18 07:46:54.080844;0,5318322777748108;;relu;0,40140645952215853;0,859457833802644;32;;0,1548591949978036;0,05616449330647039;0,017379466432786737;2255;17639;5161;vanilla;;30;;;;;;;1;adam;maxabs
55;2024-05-18 07:50:58.306738;0,53125;;relu;0,3154692770605204;0,8740448541072926;32;;0,14696069186787658;0,055661440457705644;0,01773239343670887;2255;17639;5161;vanilla;;30;;;;;;;1;adam;maxabs
56;2024-05-18 07:55:11.319534;0,528515636920929;;selu;0,6203336689668542;0,8246082625055509;128;;0,08743765165669554;0,045398627263132256;0,015144845845298861;2255;17639;5161;vanilla;;27;14,0;;;;;;2;adam;maxabs
57;2024-05-18 07:57:47.305872;0,46015626192092896;;relu;;;512;;0,12209522403259696;0,047758195788309726;0,0108810664689004;2255;17639;5161;vanilla;0,0034762079619077017;22;11,0;4,0;;;;False;3;sgd;normalizer
58;2024-05-18 07:59:45.115080;0,5333850979804993;;selu;0,5350406866890094;0,726521230508704;32;;0,16896334898471604;0,042743567071279145;0,004984973930017652;2255;17639;5161;vanilla;;26;;;;;;;1;adam;maxabs
59;2024-05-18 08:03:43.541737;0,5329968929290771;;selu;0,47165757010723836;0,7400253103885147;32;;0,23707735988866266;0,040415602147626295;0,005323377899148533;2255;17639;5161;vanilla;;26;;;;;;;1;adam;maxabs
60;2024-05-18 08:07:46.213221;0,5273680090904236;;selu;0,5481278899045969;0,7245328292039571;32;0,32993221871640876;0,2408023341676741;0,041384477015433935;0,005558080518337359;2255;17639;5161;dropout;;23;;;;;;;1;adam;maxabs
61;2024-05-18 08:11:42.779607;0,5341615080833435;;selu;0,44313514507837565;0,6786207274554443;32;;0,18285668997160126;0,035602996213038564;0,006315740407108939;2255;17639;5161;vanilla;;26;;;;;;;1;adam;maxabs
62;2024-05-18 08:15:36.439151;0,53125;;selu;0,4666082150025402;0,6287247213567251;32;;0,1884436975273384;0,0369948989118084;0,0035318386345141706;2255;17639;5161;vanilla;;26;;;;;;;1;adam;maxabs
63;2024-05-18 08:19:10.954775;0,5345497131347656;;selu;0,43563557982165974;0,736406179593557;32;;0,27348314216412883;0,030560704016595656;0,005077005720284992;2255;17639;5161;vanilla;;25;;;;;;;1;adam;maxabs
64;2024-05-18 08:23:02.144362;0,5279502868652344;;selu;0,5210865601418956;0,6548619392686301;32;;0,29138822071413223;0,029860183976183938;0,0026030704973204685;2255;17639;5161;vanilla;;25;;;;;;;1;adam;maxabs
65;2024-05-18 08:26:58.537996;0,5331909656524658;;selu;0,3515020875861824;0,7300328059850888;32;;0,2511980017819745;0,03180376256335933;0,004510051473471354;2255;17639;5161;vanilla;;24;;;;;;;1;adam;maxabs
